#node	date	numeric date
EPI1718611	2020-03-20	2020.215847
EPI1711375	2020-03-12	2020.193989
EPI1721676	2020-03-26	2020.232240
NODE_0000200	2019-11-24	2019.897222
EPI1800034	2020-01-09	2020.021858
NODE_0000201	2019-12-19	2019.966323
EPI1718619	2020-03-20	2020.215847
NODE_0000176	2019-12-22	2019.973725
EPI1691237	2020-02-06	2020.098361
NODE_0000179	2020-01-01	2020.000000
EPI1800003	2020-01-01	2020.000000
NODE_0000180	2020-01-17	2020.043716
EPI1800050	2020-01-17	2020.043716
NODE_0000182	2020-01-25	2020.065574
EPI1800058	2020-01-25	2020.065574
NODE_0000184	2020-01-27	2020.071038
EPI1800074	2020-01-28	2020.073770
EPI1800066	2020-01-27	2020.071038
NODE_0000806	2019-10-26	2019.818117
EPI1721664	2020-01-09	2020.021858
NODE_0000807	2019-11-23	2019.894155
EPI1800082	2020-02-07	2020.101093
EPI1719042	2020-02-17	2020.128415
EPI1800042	2020-01-12	2020.030055
NODE_0000187	2019-12-29	2019.992793
EPI1721684	2020-03-27	2020.234973
NODE_0000188	2019-12-30	2019.994521
EPI1669669	2019-12-30	2019.994521
NODE_0000189	2020-01-02	2020.002732
EPI1800020	2020-01-02	2020.002732
NODE_0000190	2020-01-06	2020.013661
EPI1669677	2020-01-06	2020.013661
NODE_0000191	2020-01-16	2020.040984
EPI1800098	2020-02-20	2020.136612
EPI1665428	2020-01-16	2020.040984
NODE_0000816	2020-01-05	2020.011236
EPI1800188	2020-03-03	2020.169399
EPI1800183	2020-03-01	2020.163934
EPI1800207	2020-02-29	2020.161202
NODE_0000193	2020-02-19	2020.134411
EPI1800090	2020-02-20	2020.136612
NODE_0000194	2020-02-19	2020.136138
EPI1800106	2020-02-21	2020.139344
NODE_0000195	2020-02-20	2020.137865
EPI1800114	2020-02-21	2020.139344
NODE_0000196	2020-02-21	2020.140349
NODE_0000197	2020-02-24	2020.147541
EPI1800196	2020-02-26	2020.153005
EPI1800138	2020-02-24	2020.147541
NODE_0000198	2020-02-22	2020.142077
EPI1800122	2020-02-22	2020.142077
EPI1800130	2020-02-22	2020.142077
NODE_0000839	2020-02-19	2020.134259
EPI1841932	2020-04-14	2020.284153
EPI1841568	2020-04-30	2020.327869
EPI1841520	2020-04-14	2020.284153
EPI1841972	2020-04-17	2020.292350
EPI1841924	2020-04-10	2020.273224
EPI1841512	2020-04-14	2020.284153
EPI1842012	2020-05-13	2020.363388
EPI1841940	2020-04-19	2020.297814
NODE_0000845	2020-04-14	2020.284153
EPI1842020	2020-06-05	2020.426230
EPI1841956	2020-04-14	2020.284153
EPI1841996	2020-04-30	2020.327869
NODE_0000851	2020-03-28	2020.237822
EPI1842004	2020-04-17	2020.292350
NODE_0000227	2020-04-07	2020.265027
EPI1841964	2020-04-18	2020.295082
EPI1841451	2020-04-07	2020.265027
NODE_0000232	2020-03-25	2020.229508
EPI1841319	2020-03-25	2020.229508
NODE_0000235	2020-03-26	2020.232240
EPI1841353	2020-03-26	2020.232240
NODE_0000202	2020-04-08	2020.267760
EPI1841462	2020-04-08	2020.267760
NODE_0000203	2020-04-09	2020.270492
EPI1841467	2020-04-09	2020.270492
NODE_0000204	2020-04-11	2020.275956
EPI1841496	2020-04-11	2020.275956
NODE_0000205	2020-04-13	2020.282426
NODE_0000206	2020-04-14	2020.284153
EPI1841504	2020-04-14	2020.284153
EPI1841536	2020-04-14	2020.284153
NODE_0000207	2020-04-18	2020.295082
EPI1841948	2020-04-18	2020.295082
NODE_0000208	2020-04-20	2020.301799
EPI1841544	2020-04-21	2020.303279
NODE_0000209	2020-04-21	2020.304284
NODE_0000212	2020-04-22	2020.306011
EPI1841988	2020-04-22	2020.306011
EPI1841980	2020-04-22	2020.306011
NODE_0000213	2020-04-23	2020.308743
EPI1841552	2020-04-23	2020.308743
NODE_0000215	2020-04-30	2020.327869
EPI1841560	2020-04-30	2020.327869
NODE_0000217	2020-05-04	2020.338798
EPI1841745	2020-05-04	2020.338798
NODE_0000218	2020-05-05	2020.341530
EPI1841753	2020-05-05	2020.341530
EPI1841761	2020-05-11	2020.357923
NODE_0000868	2020-06-11	2020.442627
EPI1896411	2021-02-03	2021.090411
EPI1845985	2020-12-11	2020.942623
EPI1818402	2020-10-24	2020.811475
NODE_0000872	2020-11-19	2020.882592
EPI1839205	2020-12-18	2020.961749
NODE_0000221	2020-12-17	2020.960022
EPI1839213	2020-12-18	2020.961749
NODE_0000223	2020-12-18	2020.961749
EPI1839189	2020-12-18	2020.961749
EPI1839197	2020-12-18	2020.961749
NODE_0000876	2020-11-05	2020.845436
EPI1839482	2020-12-22	2020.972678
NODE_0000225	2020-12-21	2020.970951
EPI1839498	2020-12-22	2020.972678
NODE_0000226	2020-12-22	2020.972678
EPI1839474	2020-12-22	2020.972678
EPI1839490	2020-12-22	2020.972678
NODE_0000880	2021-01-22	2021.058701
EPI1849781	2021-02-24	2021.147945
NODE_0000230	2021-02-23	2021.146218
EPI1849805	2021-02-24	2021.147945
NODE_0000231	2021-02-24	2021.147945
EPI1849789	2021-02-24	2021.147945
EPI1849797	2021-02-24	2021.147945
NODE_0000884	2020-10-28	2020.823378
EPI1815025	2020-11-25	2020.898907
NODE_0000233	2020-11-24	2020.897180
EPI1815017	2020-11-25	2020.898907
NODE_0000234	2020-11-25	2020.898907
EPI1850718	2020-11-25	2020.898907
EPI1850726	2020-11-25	2020.898907
NODE_0000887	2020-07-03	2020.503709
EPI1845969	2020-12-10	2020.939891
EPI2146778	2020-11-23	2020.893443
EPI1850629	2020-11-10	2020.857923
EPI1812359	2020-10-21	2020.803279
EPI1845897	2020-11-26	2020.901639
NODE_0000894	2020-11-05	2020.844262
