Name,Date,Region,Strain
EPI_ISL_1273431,2020.8825136612022,Asia,A/chicken/Kagawa/F5T/2020
EPI_ISL_1273432,2020.8825136612022,Asia,A/chicken/Kagawa/G10T/2020
EPI_ISL_1273433,2020.8825136612022,Asia,A/chicken/Kagawa/G12T/2020
EPI_ISL_1273434,2020.8852459016393,Asia,A/chicken/Kagawa/H1T/2020
EPI_ISL_1273435,2020.8852459016393,Asia,A/chicken/Kagawa/H4T/2020
EPI_ISL_1273436,2020.8852459016393,Asia,A/chicken/Kagawa/H8T/2020
EPI_ISL_1273437,2021.194520547945,Asia,A/chicken/Tochigi/2T/2021
EPI_ISL_1273438,2021.194520547945,Asia,A/chicken/Tochigi/3T/2021
EPI_ISL_1273439,2021.194520547945,Asia,A/chicken/Tochigi/4T/2021
EPI_ISL_1273440,2021.194520547945,Asia,A/chicken/Tochigi/5T/2021
EPI_ISL_1273441,2021.1671232876713,Asia,A/eastern_buzzard/Tochigi/090311T/2021
EPI_ISL_1279262,2021.1616438356164,Europe,A/mute_swan/Croatia/14/2021
EPI_ISL_1295638,2021.0684931506848,Europe,A/mute_swan/Norway/FU48/2021
EPI_ISL_1295639,2020.9125683060108,Europe,A/turkey/Norway/FU496/2020
EPI_ISL_1296295,2021.1808219178083,Europe,A/Chicken/Sweden/SVA210308SZ0214/KN057720-IP13/2021
EPI_ISL_1303550,2021.194520547945,Europe,A/Chichen/Sweden/SVA210313SZ0001/KN066654-IP15/2021
EPI_ISL_1303776,2021.194520547945,Europe,A/Chicken/Sweden/SVA210313SZ0003/KN066666-IP16/2021
EPI_ISL_1305775,2021.1972602739727,Europe,A/Chicken/Sweden/SVA210314SZ0001/KN066672-IP17/2021
EPI_ISL_1305776,2021.1972602739727,Europe,A/Chicken/Sweden/SVA210314SZ0002/KN066679-IP18/2021
EPI_ISL_1305780,2021.1342465753426,Europe,A/Canada_goose/Sweden/SVA210302SZ0455/KN000714/SKsim/2021
EPI_ISL_1307695,2021.1671232876713,Europe,A/Mute_Swan/Sweden/SVA210304SZ0311/KN000739/VG/2021
EPI_ISL_1307703,2021.1397260273973,Europe,A/Canade_goose/Sweden/SVA210304SZ0320/KN000779/SK/2021
EPI_ISL_1307709,2021.158904109589,Europe,A/Canada_goose/Sweden/SVA210305SZ0255/KN000797/SK/2021
EPI_ISL_1307716,2021.164383561644,Europe,A/Mute_Swan/Sweden/SVA210303SZ0380/KN000800/St/2021
EPI_ISL_1307720,2021.164383561644,Europe,A/northern_goshawk/Sweden/SVA210303SZ0381/KN000801/JO/2021
EPI_ISL_13175606,2021.2,Europe,A/Turkey/Sweden/SVA210315SZ0260/FB067516-IP19/2021
EPI_ISL_13175608,2021.145205479452,Europe,A/Chicken/Sweden/SVA210223SZ0647/FB046588-IP7/2021
EPI_ISL_13175667,2021.1479452054793,Europe,A/Common_pheasant/Sweden/SVA210224SZ0005/KN000542-IP8/2021
EPI_ISL_13632084,2020.5819672131147,Asia,A/chicken/Kazakhstan/23/2020
EPI_ISL_1386128,2021.2164383561644,Europe,A/Chiken/Sweden/SVA210321SZ0001/KN073551-IP20/2021
EPI_ISL_1386249,2021.2027397260274,Europe,A/western_marsh_harrier/Sweden/SVA210316SZ0486/KN001011/E/2021
EPI_ISL_1389398,2021.2,Europe,A/northern_goshawk/Sweden/SVA210316SZ0489/KN001044/M/2021
EPI_ISL_1390546,2021.2,Europe,A/northern_goshawk/Sweden/SVA210316SZ0489/KN001045/M/2021
EPI_ISL_1399231,2021.131506849315,Europe,A/chicken/Czech_Republic/3531-1/2021
EPI_ISL_1399232,2021.150684931507,Europe,A/chicken/Czech_Republic/3893/2021
EPI_ISL_1399233,2021.1561643835616,Europe,A/chicken/Czech_Republic/4092-1/2021
EPI_ISL_1399234,2021.1561643835616,Europe,A/chicken/Czech_Republic/4092-2/2021
EPI_ISL_1399235,2021.1753424657534,Europe,A/chicken/Czech_Republic/4527-1/2021
EPI_ISL_1399236,2021.186301369863,Europe,A/chicken/Czech_Republic/4756/2021
EPI_ISL_1399237,2021.1342465753426,Europe,A/mute_swan/Czech_Republic/3549/2021
EPI_ISL_1399238,2021.1424657534246,Europe,A/mute_swan/Czech_Republic/3777/2021
EPI_ISL_1399239,2021.145205479452,Europe,A/mute_swan/Czech_Republic/4100/2021
EPI_ISL_1399240,2021.164383561644,Europe,A/mute_swan/Czech_Republic/4270/2021
EPI_ISL_1399241,2021.1753424657534,Europe,A/chicken/Czech_Republic/4526/2021
EPI_ISL_1399242,2021.1698630136987,Europe,A/mute_swan/Czech_Republic/4606/2021
EPI_ISL_1399243,2021.1698630136987,Europe,A/mute_swan/Czech_Republic/4607-1/2021
EPI_ISL_1399244,2021.1698630136987,Europe,A/mute_swan/Czech_Republic/4607-2/2021
EPI_ISL_1399245,2021.1753424657534,Europe,A/mute_swan/Czech_Republic/4799/2021
EPI_ISL_1420637,2021.0931506849315,Europe,A/wigeon/Latvia/23903/2021
EPI_ISL_14770162,2020.9972677595629,Asia,A/eurasian_coot/Shandong/W5611/2020
EPI_ISL_14770163,2020.9972677595629,Asia,A/eurasian_coot/Shandong/W6137/2020
EPI_ISL_14770164,2020.9972677595629,Asia,A/eurasian_coot/Shandong/W6143/2020
EPI_ISL_14770165,2020.9972677595629,Asia,A/eurasian_coot/Shandong/W6150/2020
EPI_ISL_14770166,2020.8934426229507,Asia,A/swan/Shandong/W3762/2020
EPI_ISL_14770172,2020.8661202185792,Asia,A/wild_duck/Shandong/W3580/2020
EPI_ISL_14775517,2021.0,Asia,A/goose/Hebei/HG12/2021
EPI_ISL_14819895,2020.7896174863388,Asia,A/Mallard/Ningxia/BY246/2020
EPI_ISL_14819900,2021.1890410958904,Asia,A/Spot-billed_Duck/Ningxia/Y16/2021
EPI_ISL_14822356,2021.1890410958904,Asia,A/Spot-billed_Duck/Ningxia/Y26/2021
EPI_ISL_14822357,2021.1890410958904,Asia,A/Wild_Duck/Ningxia/Y54/2021
EPI_ISL_14822549,2021.3753424657534,Asia,A/bar_headed_goose/Tibet/T1640/2021
EPI_ISL_14822756,2021.3780821917808,Asia,A/bar_headed_goose/Tibet/T1707/2021
EPI_ISL_14823424,2020.827868852459,Asia,A/Whooper_swan/Sanmenxia/Y1/2020
EPI_ISL_14823425,2020.8415300546449,Asia,A/Whooper_swan/Sanmenxia/G2/2020
EPI_ISL_14823426,2020.844262295082,Asia,A/Whooper_swan/Sanmenxia/Y6/2020
EPI_ISL_14823549,2020.844262295082,Asia,A/Whooper_swan/Sanmenxia/Y8/2020
EPI_ISL_14823646,2020.8524590163934,Asia,A/Whooper_swan/Sanmenxia/Y10/2020
EPI_ISL_14823672,2020.8524590163934,Asia,A/Whooper_swan/Sanmenxia/Y11/2020
EPI_ISL_14823811,2020.8524590163934,Asia,A/Whooper_swan/Sanmenxia/Y12/2020
EPI_ISL_14823812,2020.8551912568305,Asia,A/Whooper_swan/Sanmenxia/G13/2020
EPI_ISL_14823813,2020.8551912568305,Asia,A/Whooper_swan/Sanmenxia/Y14/2020
EPI_ISL_14824026,2020.8579234972678,Asia,A/Whooper_swan/Sanmenxia/G15/2020
EPI_ISL_14824091,2020.8579234972678,Asia,A/Whooper_swan/Sanmenxia/Y15/2020
EPI_ISL_14824095,2020.8579234972678,Asia,A/Whooper_swan/Sanmenxia/Y16/2020
EPI_ISL_14824122,2020.8579234972678,Asia,A/Whooper_swan/Sanmenxia/Y52/2020
EPI_ISL_14835960,2020.860655737705,Asia,A/Whooper_swan/Sanmenxia/H1/2020
EPI_ISL_14835963,2020.860655737705,Asia,A/Whooper_swan/Sanmenxia/H615/2020
EPI_ISL_14835964,2020.860655737705,Asia,A/Whooper_swan/Sanmenxia/H735/2020
EPI_ISL_14835965,2020.860655737705,Asia,A/Whooper_swan/Sanmenxia/H810/2020
EPI_ISL_14835968,2020.863387978142,Asia,A/Whooper_swan/Sanmenxia/Y24/2020
EPI_ISL_14835974,2020.8661202185792,Asia,A/Whooper_swan/Sanmenxia/Y18/2020
EPI_ISL_14835976,2020.8661202185792,Asia,A/Whooper_swan/Sanmenxia/Y56/2020
EPI_ISL_14836024,2020.8688524590164,Asia,A/Whooper_swan/Sanmenxia/Y19/2020
EPI_ISL_14836025,2020.8688524590164,Asia,A/Whooper_swan/Sanmenxia/Y20/2020
EPI_ISL_14836026,2020.8688524590164,Asia,A/Whooper_swan/Sanmenxia/Y21/2020
EPI_ISL_14836027,2020.8688524590164,Asia,A/Whooper_swan/Sanmenxia/Y23-1/2020
EPI_ISL_14836077,2020.8688524590164,Asia,A/Whooper_swan/Sanmenxia/Y23-2/2020
EPI_ISL_14836078,2020.8743169398906,Asia,A/Whooper_swan/Sanmenxia/G27/2020
EPI_ISL_14836079,2020.8743169398906,Asia,A/Whooper_swan/Sanmenxia/G28/2020
EPI_ISL_14836080,2020.8743169398906,Asia,A/Whooper_swan/Sanmenxia/G29/2020
EPI_ISL_14836081,2020.8743169398906,Asia,A/Whooper_swan/Sanmenxia/Y26/2020
EPI_ISL_14836082,2020.8743169398906,Asia,A/Whooper_swan/Sanmenxia/Y27/2020
EPI_ISL_14836086,2020.8743169398906,Asia,A/Whooper_swan/Sanmenxia/Y36/2020
EPI_ISL_14836088,2020.8743169398906,Asia,A/Whooper_swan/Sanmenxia/Y48A/2020
EPI_ISL_14836098,2020.8743169398906,Asia,A/Whooper_swan/Sanmenxia/Y54/2020
EPI_ISL_14836101,2020.8743169398906,Asia,A/Whooper_swan/Sanmenxia/Y57/2020
EPI_ISL_14836104,2020.877049180328,Asia,A/Whooper_swan/Sanmenxia/G48B/2020
EPI_ISL_14836369,2020.877049180328,Asia,A/Whooper_swan/Sanmenxia/Y48B/2020
EPI_ISL_14836371,2020.877049180328,Asia,A/Whooper_swan/Sanmenxia/Y49/2020
EPI_ISL_14836374,2020.879781420765,Asia,A/Whooper_swan/Sanmenxia/G25/2020
EPI_ISL_14836376,2020.879781420765,Asia,A/Whooper_swan/Sanmenxia/Y25/2020
EPI_ISL_14874401,2020.5819672131147,Asia,A/chicken/Kazakhstan/23/2020
EPI_ISL_14937233,2021.1671232876713,Africa,A/Turkey/Egypt/Giza/2021
EPI_ISL_1575129,2020.8469945355191,Europe,A/Common_Buzzard/Netherlands/4/2020
EPI_ISL_1575130,2020.8469945355191,Europe,A/Mute_Swan/Netherlands/1/2020
EPI_ISL_1575131,2020.8469945355191,Europe,A/Herring_Gull/Netherlands/1/2020
EPI_ISL_1575132,2020.8469945355191,Europe,A/Herring_Gull/Netherlands/2/2020
EPI_ISL_1575133,2020.8469945355191,Europe,A/Herring_Gull/Netherlands/3/2020
EPI_ISL_1575134,2020.8469945355191,Europe,A/Mute_Swan/Netherlands/3/2020
EPI_ISL_1575135,2020.8469945355191,Europe,A/Greylag_Goose/Netherlands/1/2020
EPI_ISL_1575136,2020.8469945355191,Europe,A/Mute_Swan/Netherlands/5/2020
EPI_ISL_1665247,2021.1287671232876,Europe,A/chicken/Italy/21VIR1151-2/2021
EPI_ISL_1665248,2021.145205479452,Europe,A/chicken/Italy/21VIR1293-9/2021
EPI_ISL_1665251,2020.9071038251366,Europe,A/common_teal/Italy/20VIR7439-191/2020
EPI_ISL_1665252,2021.145205479452,Europe,A/duck/Italy/21VIR1293-15/2021
EPI_ISL_1665254,2021.0328767123287,Europe,A/duck/Romania/10206_21VIR849-4/2021
EPI_ISL_1665255,2021.145205479452,Europe,A/guinea_fowl/Italy/21VIR1293-20/2021
EPI_ISL_1665256,2021.0191780821917,Europe,A/muscovy_duck/Slovakia/Pah1_21VIR1086-1/2021
EPI_ISL_1665257,2021.0931506849315,Europe,A/mute_swan/Austria/21011165_21VIR1085-2/2021
EPI_ISL_1665259,2021.0849315068492,Europe,A/mute_swan/Austria/21014124_21VIR1085-8/2021
EPI_ISL_1665260,2021.0109589041097,Europe,A/mute_swan/Norway/FU5_21VIR850-3/2021
EPI_ISL_1665263,2020.877049180328,Europe,A/mute_swan/Slovenia/1639-20_21VIR959-1/2020
EPI_ISL_1665264,2020.9180327868853,Europe,A/mute_swan/Slovenia/1756-20_21VIR959-3/2020
EPI_ISL_1665265,2020.9371584699454,Europe,A/mute_swan/Slovenia/1799-20_21VIR959-2/2020
EPI_ISL_1665266,2020.9398907103825,Europe,A/mute_swan/Slovenia/1820-20_21VIR959-4/2020
EPI_ISL_1665272,2020.877049180328,Europe,A/common_buzzard/Italy/21VIR431-7/2020
EPI_ISL_1665273,2021.0328767123287,Europe,A/geese/Romania/10206_21VIR849-3/2021
EPI_ISL_1665274,2021.0493150684931,Europe,A/house_sparrow/Romania/10327_21VIR849-5/2021
EPI_ISL_1697181,2021.2383561643835,Europe,A/chicken/Czech_Republic/6151-1/2021
EPI_ISL_1697182,2021.227397260274,Europe,A/chicken/Czech_Republic/5903/2021
EPI_ISL_1697183,2021.2602739726028,Europe,A/chicken/Czech_Republic/6684/2021
EPI_ISL_1697184,2021.2602739726028,Europe,A/chicken/Czech_Republic/6654/2021
EPI_ISL_1697185,2021.2602739726028,Europe,A/duck/Czech_Republic/6653-4/2021
EPI_ISL_1697186,2021.2602739726028,Europe,A/duck/Czech_Republic/6653-6/2021
EPI_ISL_1697187,2021.2520547945205,Europe,A/chicken/Czech_Republic/6542-1/2021
EPI_ISL_1697188,2021.2465753424658,Europe,A/chicken/Czech_Republic/6532-1/2021
EPI_ISL_1697189,2021.2465753424658,Europe,A/chicken/Czech_Republic/6532-2/2021
EPI_ISL_1697190,2021.2493150684932,Europe,A/peacock/Czech_Republic/6529-2/2021
EPI_ISL_1697191,2021.2465753424658,Europe,A/chicken/Czech_Republic/6527/2021
EPI_ISL_1697192,2021.2246575342465,Europe,A/duck/Czech_Republic/5792-13/2021
EPI_ISL_1697193,2021.2246575342465,Europe,A/duck/Czech_Republic/5792-19/2021
EPI_ISL_1697194,2021.1917808219177,Europe,A/chicken/Czech_Republic/4980/2021
EPI_ISL_1697195,2021.2109589041097,Europe,A/duck/Czech_Republic/5466/2021
EPI_ISL_1697196,2021.2109589041097,Europe,A/duck/Czech_Republic/5448/2021
EPI_ISL_1697197,2021.227397260274,Europe,A/australian_brushturkey/Czech_Republic/5904/2021
EPI_ISL_1697198,2021.2082191780821,Europe,A/duck/Czech_Republic/5360-1/2021
EPI_ISL_1697199,2021.2082191780821,Europe,A/duck/Czech_Republic/5360-2/2021
EPI_ISL_1697200,2021.2520547945205,Europe,A/chicken/Czech_Republic/6542-2/2021
EPI_ISL_1719909,2021.1534246575343,Europe,A/swan/Lithuania/1258PG1_21VIR2606-2/2021
EPI_ISL_1719910,2021.1534246575343,Europe,A/swan/Lithuania/1298PG1_21VIR2606-3/2021
EPI_ISL_1719911,2021.2109589041097,Europe,A/swan/Lithuania/1842PG1_21VIR2606-5/2021
EPI_ISL_1719912,2021.2109589041097,Europe,A/swan/Lithuania/2306PG1_21VIR2606-7/2021
EPI_ISL_1719913,2021.0849315068492,Europe,A/chicken/Bulgaria/39_21VIR1454-3/2021
EPI_ISL_1719914,2021.0931506849315,Europe,A/pekin_duck/Bulgaria/48-3_21VIR1454-7/2021
EPI_ISL_1719915,2021.1041095890412,Europe,A/chicken/Bulgaria/50-1_21VIR1454-9/2021
EPI_ISL_1760446,2020.8551912568305,Asia,A/whooper_swan/Shaanxi/SXY26/2020
EPI_ISL_1760447,2020.8579234972678,Asia,A/whooper_swan/Shaanxi/SXY66/2020
EPI_ISL_1760450,2020.8579234972678,Asia,A/whooper_swan/Shaanxi/SXY2-1/2020
EPI_ISL_1760451,2020.8579234972678,Asia,A/whooper_swan/Shanxi/SX16/2020
EPI_ISL_1760452,2020.8579234972678,Asia,A/whooper_swan/Shanxi/SX31/2020
EPI_ISL_1760453,2020.8579234972678,Asia,A/whooper_swan/Shanxi/SX56/2020
EPI_ISL_1760454,2020.8579234972678,Asia,A/whooper_swan/Shanxi/SX106/2020
EPI_ISL_1822592,2020.8579234972678,Asia,A/whooper_swan/Shanxi/SX166/2020
EPI_ISL_1822593,2020.8579234972678,Asia,A/whooper_swan/Shanxi/SX206/2020
EPI_ISL_1822594,2020.8579234972678,Asia,A/whooper_swan/Shanxi/SX216/2020
EPI_ISL_1822595,2020.8579234972678,Asia,A/whooper_swan/Shanxi/SX231/2020
EPI_ISL_1822596,2020.8579234972678,Asia,A/whooper_swan/Shanxi/SX251/2020
EPI_ISL_1822597,2020.8579234972678,Asia,A/whooper_swan/Shanxi/SX276/2020
EPI_ISL_1822598,2020.8579234972678,Asia,A/whooper_swan/Shanxi/SX291/2020
EPI_ISL_1822599,2020.8579234972678,Asia,A/whooper_swan/Shanxi/SX346/2020
EPI_ISL_1829205,2020.8360655737704,Asia,A/whooper_swan/Henan/SMQ5/2020
EPI_ISL_1834185,2020.8469945355191,Asia,A/whooper_swan/Henan/SMQ6/2020
EPI_ISL_1937883,2020.8551912568305,Asia,A/whooper_swan/Henan/SMQ7/2020
EPI_ISL_1937884,2020.8579234972678,Asia,A/whooper_swan/Henan/SM1/2020
EPI_ISL_1937889,2020.8579234972678,Asia,A/whooper_swan/Henan/SM16/2020
EPI_ISL_1937890,2020.8579234972678,Asia,A/whooper_swan/Henan/SM31/2020
EPI_ISL_1937891,2020.8579234972678,Asia,A/whooper_swan/Henan/SM61/2020
EPI_ISL_1937892,2020.8579234972678,Asia,A/whooper_swan/Henan/SM76/2020
EPI_ISL_1938307,2020.8579234972678,Asia,A/whooper_swan/Henan/SM86/2020
EPI_ISL_1938309,2020.8579234972678,Asia,A/whooper_swan/Henan/SM111/2020
EPI_ISL_1938478,2020.8579234972678,Asia,A/whooper_swan/Henan/SMQ9/2020
EPI_ISL_1939080,2020.8579234972678,Asia,A/whooper_swan/Henan/SMQ10/2020
EPI_ISL_1939617,2020.860655737705,Asia,A/eurasian_eagle-owl/Henan/SMQ11/2020
EPI_ISL_1941351,2021.2931506849316,Europe,A/duck/Czech_Republic/7682-9/2021
EPI_ISL_1941365,2021.2931506849316,Europe,A/duck/Czech_Republic/7682-5/2021
EPI_ISL_1941375,2021.2931506849316,Europe,A/duck/Czech_Republic/7682-2/2021
EPI_ISL_1941417,2021.2931506849316,Europe,A/duck/Czech_Republic/7681-8/2021
EPI_ISL_1941444,2021.2931506849316,Europe,A/duck/Czech_Republic/7681-7/2021
EPI_ISL_1941480,2021.2931506849316,Europe,A/duck/Czech_Republic/7681-5/2021
EPI_ISL_1941542,2021.2931506849316,Europe,A/duck/Czech_Republic/7681-3/2021
EPI_ISL_1941578,2021.2931506849316,Europe,A/duck/Czech_Republic/7681-10/2021
EPI_ISL_1941579,2021.2602739726028,Europe,A/duck/Czech_Republic/6653-5/2021
EPI_ISL_1941580,2021.2602739726028,Europe,A/duck/Czech_Republic/6653-15/2021
EPI_ISL_1941581,2021.194520547945,Europe,A/goose/Czech_Republic/5363-10/2021
EPI_ISL_1941582,2021.2657534246575,Europe,A/chicken/Czech_Republic/7100/2021
EPI_ISL_2081527,2020.9344262295083,Europe,A/red_fox/England/AVP-M1-21-01/2020
EPI_ISL_2081528,2020.9344262295083,Europe,A/seal/England/AVP-031141/2020
EPI_ISL_2111625,2021.123287671233,Europe,A/mute_swan/Poland/MB131/2021
EPI_ISL_2113167,2021.1424657534246,Europe,A/mute_swan/Poland/MB189/2021
EPI_ISL_2113493,2021.1671232876713,Europe,A/mute_swan/Poland/MB268/2021
EPI_ISL_2114013,2021.1753424657534,Europe,A/mute_swan/Poland/MB272/2021
EPI_ISL_2131573,2021.2986301369863,Europe,A/Chicken/Sweden/SVA210420SZ0002/KN099429-IP22/2021
EPI_ISL_2172517,2021.0109589041097,Europe,A/common_buzzard/Netherlands/21021278-002/2021
EPI_ISL_2172518,2021.0191780821917,Europe,A/common_kestrel/Netherlands/21021301-039/2021
EPI_ISL_2172522,2021.0246575342467,Europe,A/common_buzzard/Netherlands/21021497-001/2021
EPI_ISL_2172523,2021.0465753424658,Europe,A/sanderling/Netherlands/21021794-002/2021
EPI_ISL_2172525,2021.0493150684931,Europe,A/barnacle_goose/Netherlands/21022039-002/2021
EPI_ISL_2172526,2021.1397260273973,Europe,A/common_buzzard/Netherlands/21023939-001/2021
EPI_ISL_2172529,2021.0794520547945,Europe,A/wild_goose/Netherlands/21024076-001/2021
EPI_ISL_2172531,2021.1397260273973,Europe,A/barnacle_goose/Netherlands/21024358-001/2021
EPI_ISL_2172532,2021.0657534246575,Europe,A/gadwall/Netherlands/21024401-002/2021
EPI_ISL_2172533,2021.1698630136987,Europe,A/common_buzzard/Netherlands/21024712-002/2021
EPI_ISL_2172608,2021.1835616438357,Europe,A/barnacle_goose/Netherlands/21024897-001/2021
EPI_ISL_2175628,2021.0082191780823,Europe,A/common_buzzard/Netherlands/21021187-001/2021
EPI_ISL_2176321,2021.1205479452055,Europe,A/barnacle_goose/Netherlands/21023498-002/2021
EPI_ISL_2176841,2021.0958904109589,Europe,A/barnacle_goose/Netherlands/21023501-002/2021
EPI_ISL_2177398,2021.2630136986302,Europe,A/peacock/Netherlands/21026542-001/2021
EPI_ISL_2194543,2021.2383561643835,Europe,A/chicken/Czech_Republic/6151-2/2021
EPI_ISL_2227275,2021.3835616438357,Europe,A/turkey/Netherlands/21028936-001005/2021
EPI_ISL_2234810,2021.0739726027398,Europe,A/seagull/Italy/21VIR2479/2021
EPI_ISL_2234811,2021.0164383561644,Europe,A/anser_anser/Spain/102-8_21VIR1230-4/2021
EPI_ISL_2234812,2021.0712328767124,Europe,A/anser_anser/Spain/297-1_21VIR1230-5/2021
EPI_ISL_2234813,2021.0164383561644,Europe,A/ciconia_ciconia/Spain/102-1_21VIR1230-2/2021
EPI_ISL_2234814,2020.8852459016393,Europe,A/peregrine_falcon/Spain/3365-1_21VIR1230-1/2020
EPI_ISL_2234815,2021.0328767123287,Europe,A/duck/Romania/10202_21VIR2593-31/2021
EPI_ISL_2234816,2021.0328767123287,Europe,A/duck/Romania/10205-t4_21VIR2593-3/2021
EPI_ISL_2234817,2021.0328767123287,Europe,A/goose/Romania/10205-t3_21VIR2593-7/2021
EPI_ISL_2234818,2021.0328767123287,Europe,A/goose/Romania/10205-t5_21VIR2593-8/2021
EPI_ISL_2234819,2021.0493150684931,Europe,A/goose/Romania/10330_21VIR2593-35/2021
EPI_ISL_2234820,2021.0575342465754,Europe,A/hawk/Romania/10363_21VIR2593-11/2021
EPI_ISL_2254497,2021.2027397260274,Europe,A/western_jackdaw/SVA210317SZ0321/KN001057/E-2021
EPI_ISL_2301187,2021.1972602739727,Europe,A/common_buzzard/Sweden/SVA210323SZ0426/KN001120/O-2021
EPI_ISL_2402936,2021.3698630136987,Europe,A/chicken/Czech_Republic/10251-1/2021
EPI_ISL_2402937,2021.4109589041095,Europe,A/chicken/Czech_Republic/10251-2/2021
EPI_ISL_2402938,2021.372602739726,Europe,A/chicken/Czech_Republic/10405/2021
EPI_ISL_2555532,2020.8743169398906,Asia,A/Cygnus_columbianus/Hubei/116/2020
EPI_ISL_2555534,2020.8415300546449,Asia,A/Cygnus_columbianus/Hubei/56/2020
EPI_ISL_2555536,2020.8743169398906,Asia,A/Chlidonias_hybrida/Hubei/55/2020
EPI_ISL_2555538,2020.8743169398906,Asia,A/Cygnus_columbianus/Hubei/53/2020
EPI_ISL_2555541,2020.8743169398906,Asia,A/Cygnus_columbianus/Hubei/52/2020
EPI_ISL_2555542,2020.863387978142,Asia,A/Cygnus_columbianus/Hubei/51/2020
EPI_ISL_2555543,2020.863387978142,Asia,A/Cygnus_columbianus/Hubei/50/2020
EPI_ISL_2556113,2020.863387978142,Asia,A/Cygnus_columbianus/Hubei/49/2020
EPI_ISL_2574053,2021.2602739726028,Europe,A/Towny_owel/Sweden/SVAU210406SZ0042/KN001362/M-2021
EPI_ISL_2681044,2021.3397260273973,Europe,A/chicken/Romania/12448_21VIR3734-3/2021
EPI_ISL_2685842,2020.8415300546449,Asia,A/tundra_swan/Hubei/BQ2/2020
EPI_ISL_2685846,2020.8551912568305,Asia,A/tundra_swan/Hubei/BQ3/2020
EPI_ISL_2685847,2020.860655737705,Asia,A/tundra_swan/Hubei/BQ4/2020
EPI_ISL_2685848,2020.8743169398906,Asia,A/tundra_swan/Hubei/BQ6/2020
EPI_ISL_2685900,2020.8743169398906,Asia,A/tundra_swan/Hubei/BQ7/2020
EPI_ISL_2685947,2020.8743169398906,Asia,A/tundra_swan/Hubei/BQ8/2020
EPI_ISL_2713170,2020.8743169398906,Asia,A/tundra_swan/Hubei/BQ9/2020
EPI_ISL_2713314,2020.8743169398906,Asia,A/whiskered_tern/Hubei/BQ10/2020
EPI_ISL_2713372,2020.8743169398906,Asia,A/bean_goose/Hubei/BQ11/2020
EPI_ISL_2815336,2020.775956284153,Asia,A/common_teal/Ningxia/105/2020
EPI_ISL_2815374,2020.7868852459017,Asia,A/mallard/Ningxia/175/2020
EPI_ISL_2820250,2020.7868852459017,Asia,A/mallard/Ningxia/176/2020
EPI_ISL_2820259,2020.7868852459017,Asia,A/common_teal/Ningxia/181/2020
EPI_ISL_2820261,2020.7868852459017,Asia,A/common_teal/Ningxia/189/2020
EPI_ISL_2820262,2020.7896174863388,Asia,A/common_teal/Ningxia/237/2020
EPI_ISL_2820288,2020.7896174863388,Asia,A/mallard/Ningxia/239/2020
EPI_ISL_2820465,2020.7896174863388,Asia,A/mallard/Ningxia/241/2020
EPI_ISL_2820479,2020.7896174863388,Asia,A/common_pochard/Ningxia/243/2020
EPI_ISL_2820480,2020.7896174863388,Asia,A/common_teal/Ningxia/245/2020
EPI_ISL_2820501,2020.7896174863388,Asia,A/mallard/Ningxia/247/2020
EPI_ISL_2820503,2020.7896174863388,Asia,A/mallard/Ningxia/249/2020
EPI_ISL_2820504,2020.7896174863388,Asia,A/common_teal/Ningxia/253/2020
EPI_ISL_2932600,2020.6666666666667,Asia,A/goose/Kazakhstan/4-190-20-B-H5N8-1/2020
EPI_ISL_2932608,2020.6666666666667,Asia,A/chicken/Kazakhstan/220-B-2-H5N8-4/2020
EPI_ISL_2932609,2020.704918032787,Asia,A/duck/Kazakhstan/12-20-B-Talg-11/2020
EPI_ISL_2932612,2020.724043715847,Asia,A/goose/Kazakhstan/7-20-B-Talg-12/2020
EPI_ISL_2932614,2020.72131147541,Asia,A/swan/Kazakhstan/9-20-B-Talg-39/2020
EPI_ISL_2932616,2020.7158469945355,Asia,A/chicken/Kazakhstan/12-20-B-Talg-45/2020
EPI_ISL_2932617,2020.704918032787,Asia,A/crow/Kazakhstan/15-20-B-Talg-4/2020
EPI_ISL_2932619,2020.7267759562842,Asia,A/swan/Kazakhstan/1-267-20-B-Talg-52/2020
EPI_ISL_2932682,2020.704918032787,Asia,A/pigeon/Kazakhstan/15-20-B-Talg-5/2020
EPI_ISL_2932683,2020.7704918032787,Asia,A/chicken/Kazakhstan/1-20-B-Talg-67/2020
EPI_ISL_3001273,2021.3835616438357,Europe,A/common_buzzard/Sweden/SVA210510SZ0206/FB001829/C-2021
EPI_ISL_3026043,2021.4575342465753,Europe,A/European_herring_gull/Sweden/SVA210617SZ0354/FB002251/I-2021
EPI_ISL_3026699,2021.4575342465753,Europe,A/common_eider/Sweden/SVA210617SZ0354/FB002252/I-2021
EPI_ISL_3098710,2021.4575342465753,Europe,A/common_eider/Sweden/SVA210617SZ0354/FB002253/I-2021
EPI_ISL_3102024,2021.0493150684931,Europe,A/barnacle_goose/Sweden/SVA210423SZ0250/FB001648/M-2021
EPI_ISL_3102029,2021.013698630137,Europe,A/barnacle_goose/Sweden/SVA210423SZ0252/FB001647/M2021
EPI_ISL_3102056,2021.3068493150686,Europe,A/chicken/Bulgaria/274-5_21VIR4270-4/2021
EPI_ISL_3102057,2021.3150684931506,Europe,A/chicken/Bulgaria/275-4_21VIR4270-6/2021
