#node	date	numeric date
EPI_ISL_626651	2020-08-20	2020.633880
NODE_0000460	2021-01-13	2021.032877
EPI_ISL_1665254	2021-01-13	2021.032877
EPI_ISL_1665273	2021-01-13	2021.032877
EPI_ISL_2234815	2021-01-13	2021.032877
EPI_ISL_2234816	2021-01-13	2021.032877
EPI_ISL_2234817	2021-01-13	2021.032877
EPI_ISL_2234818	2021-01-13	2021.032877
NODE_0000333	2021-01-18	2021.047488
EPI_ISL_2234820	2021-01-22	2021.057534
NODE_0000335	2021-01-19	2021.049315
EPI_ISL_2234819	2021-01-19	2021.049315
EPI_ISL_1665274	2021-01-19	2021.049315
NODE_0000645	2020-02-20	2020.137955
EPI_ISL_654833	2020-09-08	2020.685792
NODE_0000646	2020-12-15	2020.954005
EPI_ISL_1307703	2021-02-21	2021.139726
EPI_ISL_3298300	2021-03-03	2021.167123
EPI_ISL_1390546	2021-03-15	2021.200000
EPI_ISL_1307695	2021-03-03	2021.167123
EPI_ISL_3001273	2021-05-21	2021.383562
NODE_0000401	2021-01-14	2021.037962
EPI_ISL_1389398	2021-03-15	2021.200000
NODE_0000339	2021-02-15	2021.124200
EPI_ISL_2131573	2021-04-20	2021.298630
NODE_0000340	2021-02-16	2021.126027
EPI_ISL_1093423	2021-02-16	2021.126027
NODE_0000343	2021-02-27	2021.156164
EPI_ISL_1236901	2021-02-27	2021.156164
NODE_0000346	2021-02-28	2021.158904
EPI_ISL_1235689	2021-02-28	2021.158904
NODE_0000347	2021-03-13	2021.195433
EPI_ISL_1386128	2021-03-21	2021.216438
NODE_0000348	2021-03-14	2021.197260
EPI_ISL_3314973	2021-03-14	2021.197260
EPI_ISL_2301187	2021-03-14	2021.197260
NODE_0000183	2020-05-11	2020.360586
NODE_0000187	2020-06-24	2020.480796
EPI_ISL_1139021	2020-10-29	2020.825137
EPI_ISL_5060031	2020-11-03	2020.838798
NODE_0000185	2020-08-13	2020.614754
EPI_ISL_644121	2020-08-13	2020.614754
EPI_ISL_644124	2020-08-13	2020.614754
EPI_ISL_644149	2020-08-13	2020.614754
NODE_0000188	2020-08-11	2020.610004
EPI_ISL_710539	2020-12-06	2020.928962
EPI_ISL_1139085	2020-11-01	2020.833333
NODE_0000190	2020-10-01	2020.751034
EPI_ISL_1139097	2020-11-04	2020.841530
EPI_ISL_1139172	2020-11-26	2020.901639
NODE_0000191	2020-09-30	2020.747793
EPI_ISL_1575129	2020-11-06	2020.846995
EPI_ISL_1575133	2020-11-06	2020.846995
NODE_0000429	2020-11-01	2020.834239
EPI_ISL_2176841	2021-02-05	2021.095890
NODE_0000355	2020-11-02	2020.836066
EPI_ISL_1139024	2020-11-02	2020.836066
NODE_0000356	2020-11-04	2020.842540
NODE_0000358	2020-11-06	2020.846995
EPI_ISL_1575136	2020-11-06	2020.846995
EPI_ISL_1575135	2020-11-06	2020.846995
NODE_0000362	2020-11-05	2020.845168
NODE_0000364	2020-11-06	2020.846995
EPI_ISL_1575131	2020-11-06	2020.846995
EPI_ISL_1575130	2020-11-06	2020.846995
NODE_0000365	2020-11-06	2020.846995
EPI_ISL_1575134	2020-11-06	2020.846995
EPI_ISL_1575132	2020-11-06	2020.846995
NODE_0000203	2020-03-16	2020.206865
EPI_ISL_654830	2020-09-03	2020.672131
NODE_0000206	2020-09-03	2020.672131
EPI_ISL_654831	2020-09-03	2020.672131
EPI_ISL_654832	2020-09-03	2020.672131
NODE_0000387	2020-08-13	2020.614754
EPI_ISL_644122	2020-08-13	2020.614754
NODE_0000388	2020-08-16	2020.623856
NODE_0000391	2020-08-17	2020.625683
EPI_ISL_644129	2020-08-17	2020.625683
EPI_ISL_644128	2020-08-17	2020.625683
NODE_0000393	2020-08-17	2020.625683
EPI_ISL_644151	2020-08-17	2020.625683
EPI_ISL_644138	2020-08-17	2020.625683
NODE_0000204	2020-08-17	2020.625683
EPI_ISL_644130	2020-08-17	2020.625683
EPI_ISL_644136	2020-08-17	2020.625683
EPI_ISL_644152	2020-08-17	2020.625683
EPI_ISL_644156	2020-08-17	2020.625683
NODE_0000396	2020-09-03	2020.672131
EPI_ISL_654828	2020-09-03	2020.672131
EPI_ISL_654827	2020-09-03	2020.672131
NODE_0000210	2020-08-27	2020.654689
EPI_ISL_1139047	2020-11-06	2020.846995
EPI_ISL_653919	2020-10-27	2020.819672
EPI_ISL_984690	2020-11-06	2020.846995
EPI_ISL_984694	2020-11-09	2020.855191
NODE_0000214	2020-09-30	2020.747802
EPI_ISL_7778761	2021-03-26	2021.230137
NODE_0000215	2020-11-14	2020.868893
EPI_ISL_5142961	2021-03-10	2021.186301
NODE_0000216	2021-01-12	2021.032180
EPI_ISL_5102033	2021-03-01	2021.161644
EPI_ISL_5115613	2021-03-01	2021.161644
NODE_0000466	2020-02-20	2020.138704
NODE_0000467	2020-08-24	2020.644911
EPI_ISL_2932619	2020-09-23	2020.726776
EPI_ISL_615073	2020-09-19	2020.715847
NODE_0000469	2020-08-17	2020.625683
EPI_ISL_644125	2020-08-17	2020.625683
EPI_ISL_644126	2020-08-17	2020.625683
EPI_ISL_644127	2020-08-17	2020.625683
EPI_ISL_644150	2020-08-17	2020.625683
NODE_0000470	2020-03-20	2020.218390
EPI_ISL_2932616	2020-09-19	2020.715847
EPI_ISL_3128523	2021-03-22	2021.219178
EPI_ISL_5865629	2020-10-16	2020.789617
NODE_0000481	2020-08-17	2020.625683
EPI_ISL_644135	2020-08-17	2020.625683
EPI_ISL_644155	2020-08-17	2020.625683
NODE_0000473	2020-04-22	2020.308378
EPI_ISL_739684	2020-09-15	2020.704918
NODE_0000474	2020-09-22	2020.724044
EPI_ISL_739688	2020-09-22	2020.724044
EPI_ISL_739689	2020-09-22	2020.724044
NODE_0000489	2020-08-24	2020.645434
EPI_ISL_779129	2020-12-01	2020.915301
NODE_0000490	2021-01-22	2021.057534
EPI_ISL_1191587	2021-01-22	2021.057534
EPI_ISL_977513	2021-01-22	2021.057534
NODE_0000482	2020-10-28	2020.823517
EPI_ISL_1185026	2020-12-07	2020.931694
NODE_0000483	2020-12-12	2020.945355
EPI_ISL_1038924	2020-12-12	2020.945355
EPI_ISL_1039236	2020-12-12	2020.945355
NODE_0000415	2020-12-10	2020.940900
NODE_0000417	2020-12-11	2020.943528
EPI_ISL_1039240	2020-12-12	2020.945355
NODE_0000418	2020-12-12	2020.945355
EPI_ISL_1039232	2020-12-12	2020.945355
EPI_ISL_1039231	2020-12-12	2020.945355
NODE_0000420	2020-12-11	2020.943528
NODE_0000421	2020-12-12	2020.945355
EPI_ISL_1039235	2020-12-12	2020.945355
EPI_ISL_1039234	2020-12-12	2020.945355
NODE_0000422	2020-12-12	2020.945355
EPI_ISL_1039239	2020-12-12	2020.945355
EPI_ISL_1039238	2020-12-12	2020.945355
NODE_0000472	2020-05-29	2020.408164
EPI_ISL_615072	2020-09-25	2020.732240
NODE_0000477	2020-06-18	2020.463645
NODE_0000479	2020-08-17	2020.625683
EPI_ISL_644134	2020-08-17	2020.625683
EPI_ISL_644154	2020-08-17	2020.625683
NODE_0000480	2020-06-19	2020.465657
EPI_ISL_644132	2020-08-17	2020.625683
NODE_0000423	2020-06-22	2020.474910
NODE_0000488	2020-11-09	2020.855191
EPI_ISL_14823812	2020-11-09	2020.855191
EPI_ISL_14836079	2020-11-16	2020.874317
NODE_0000425	2020-06-22	2020.474910
NODE_0000426	2020-12-30	2020.995441
EPI_ISL_1114754	2020-12-31	2020.997268
NODE_0000428	2020-12-31	2020.997268
EPI_ISL_1114753	2020-12-31	2020.997268
EPI_ISL_1114752	2020-12-31	2020.997268
NODE_0000494	2020-08-15	2020.621266
EPI_ISL_5863358	2020-10-02	2020.751366
EPI_ISL_5863615	2020-10-20	2020.800546
EPI_ISL_5863497	2020-10-27	2020.819672
NODE_0000487	2020-09-18	2020.715011
EPI_ISL_1665263	2020-11-17	2020.877049
NODE_0000430	2020-09-29	2020.743169
EPI_ISL_5865695	2020-09-29	2020.743169
NODE_0000431	2020-09-30	2020.747712
NODE_0000432	2020-10-02	2020.751366
EPI_ISL_5865550	2020-10-02	2020.751366
EPI_ISL_5865417	2020-10-02	2020.751366
NODE_0000434	2020-10-01	2020.749539
EPI_ISL_5865682	2020-10-02	2020.751366
NODE_0000436	2020-10-02	2020.751366
EPI_ISL_5863447	2020-10-02	2020.751366
NODE_0000439	2020-10-05	2020.760468
EPI_ISL_5863567	2020-10-06	2020.762295
NODE_0000442	2020-10-06	2020.762295
EPI_ISL_5863491	2020-10-06	2020.762295
NODE_0000443	2020-10-09	2020.770492
EPI_ISL_5863641	2020-10-09	2020.770492
NODE_0000444	2020-10-12	2020.778689
EPI_ISL_5863089	2020-10-12	2020.778689
NODE_0000446	2020-10-15	2020.787791
EPI_ISL_5863557	2020-10-23	2020.808743
NODE_0000448	2020-10-16	2020.789617
EPI_ISL_5863490	2020-10-16	2020.789617
EPI_ISL_5862398	2020-10-16	2020.789617
NODE_0000662	2020-04-24	2020.312414
NODE_0000523	2020-07-30	2020.576547
EPI_ISL_2234810	2021-01-28	2021.073973
NODE_0000524	2020-08-01	2020.583027
EPI_ISL_1665251	2020-11-28	2020.907104
NODE_0000516	2020-09-09	2020.689506
EPI_ISL_2172522	2021-01-10	2021.024658
NODE_0000517	2020-09-10	2020.692407
NODE_0000664	2021-01-21	2021.056295
EPI_ISL_2113167	2021-02-22	2021.142466
EPI_ISL_2172531	2021-02-21	2021.139726
NODE_0000519	2020-09-10	2020.692407
NODE_0000521	2020-10-27	2020.821129
NODE_0000522	2020-11-29	2020.909836
EPI_ISL_1665247	2021-02-17	2021.128767
EPI_ISL_956411	2020-11-29	2020.909836
NODE_0000668	2021-02-23	2021.145205
EPI_ISL_1665248	2021-02-23	2021.145205
EPI_ISL_1665252	2021-02-23	2021.145205
EPI_ISL_1665255	2021-02-23	2021.145205
NODE_0000672	2020-10-31	2020.832685
EPI_ISL_846604	2020-12-07	2020.931694
EPI_ISL_1697197	2021-03-25	2021.227397
NODE_0000679	2020-12-07	2020.933715
EPI_ISL_5098154	2021-02-06	2021.098630
EPI_ISL_5099368	2021-02-19	2021.134247
NODE_0000528	2021-01-12	2021.032482
EPI_ISL_1941581	2021-03-13	2021.194521
NODE_0000529	2021-02-05	2021.098236
EPI_ISL_1697184	2021-04-06	2021.260274
NODE_0000530	2021-02-26	2021.154337
EPI_ISL_1399233	2021-02-27	2021.156164
NODE_0000533	2021-02-27	2021.156164
EPI_ISL_5102136	2021-03-02	2021.164384
EPI_ISL_1399234	2021-02-27	2021.156164
NODE_0000680	2020-05-17	2020.374563
EPI_ISL_666890	2020-11-17	2020.877049
NODE_0000681	2020-08-01	2020.582052
EPI_ISL_5098139	2021-01-18	2021.046575
NODE_0000682	2020-08-29	2020.660763
NODE_0000537	2021-01-06	2021.013699
EPI_ISL_5095320	2021-01-06	2021.013699
NODE_0000538	2021-01-11	2021.027397
EPI_ISL_5095322	2021-01-11	2021.027397
NODE_0000539	2021-01-12	2021.030137
EPI_ISL_5096629	2021-01-12	2021.030137
NODE_0000540	2021-01-14	2021.035616
EPI_ISL_5098133	2021-01-14	2021.035616
NODE_0000541	2021-01-15	2021.038356
EPI_ISL_5098130	2021-01-15	2021.038356
NODE_0000542	2021-01-20	2021.052055
EPI_ISL_5096104	2021-01-20	2021.052055
EPI_ISL_5098143	2021-01-22	2021.057534
NODE_0000687	2020-09-10	2020.691570
NODE_0000690	2021-01-04	2021.008219
EPI_ISL_5067044	2021-01-04	2021.008219
NODE_0000545	2021-01-12	2021.030137
EPI_ISL_5096107	2021-01-20	2021.052055
EPI_ISL_5095555	2021-01-12	2021.030137
NODE_0000546	2020-12-20	2020.967213
EPI_ISL_5066996	2020-12-20	2020.967213
NODE_0000547	2020-12-21	2020.969945
EPI_ISL_5066981	2020-12-21	2020.969945
NODE_0000548	2020-12-29	2020.991803
EPI_ISL_5066982	2020-12-29	2020.991803
NODE_0000549	2021-01-04	2021.008219
EPI_ISL_5067335	2021-01-04	2021.008219
NODE_0000550	2021-01-06	2021.013699
EPI_ISL_5095321	2021-01-08	2021.019178
EPI_ISL_5095319	2021-01-06	2021.013699
NODE_0000695	2020-09-23	2020.729401
EPI_ISL_5098132	2021-01-15	2021.038356
NODE_0000696	2020-11-04	2020.843902
EPI_ISL_5065276	2021-01-02	2021.002740
NODE_0000563	2020-12-21	2020.969945
EPI_ISL_5064270	2020-12-21	2020.969945
NODE_0000565	2020-12-23	2020.975410
EPI_ISL_5064509	2020-12-23	2020.975410
NODE_0000553	2020-12-24	2020.979152
EPI_ISL_5064707	2020-12-25	2020.980874
NODE_0000556	2020-12-25	2020.981780
NODE_0000557	2020-12-26	2020.983607
EPI_ISL_5064971	2020-12-26	2020.983607
EPI_ISL_5064922	2020-12-26	2020.983607
NODE_0000558	2020-12-26	2020.983607
EPI_ISL_5064825	2020-12-26	2020.983607
NODE_0000559	2020-12-31	2020.997268
EPI_ISL_5065068	2020-12-31	2020.997268
NODE_0000561	2021-01-02	2021.002740
EPI_ISL_5067957	2021-01-04	2021.008219
EPI_ISL_5065144	2021-01-02	2021.002740
NODE_0000699	2020-09-18	2020.715192
EPI_ISL_647969	2020-11-13	2020.866120
NODE_0000700	2020-10-08	2020.769421
NODE_0000564	2020-12-30	2020.996866
EPI_ISL_5115615	2021-02-28	2021.158904
EPI_ISL_1399241	2021-03-06	2021.175342
NODE_0000726	2020-12-24	2020.980868
EPI_ISL_5116065	2021-03-02	2021.164384
NODE_0000583	2021-01-23	2021.062619
EPI_ISL_5099367	2021-02-07	2021.101370
EPI_ISL_5143586	2021-03-24	2021.224658
NODE_0000717	2020-12-21	2020.971241
EPI_ISL_3102060	2021-03-05	2021.172603
NODE_0000718	2021-02-25	2021.153393
EPI_ISL_1697189	2021-04-01	2021.246575
EPI_ISL_3102076	2021-04-07	2021.263014
EPI_ISL_3102062	2021-05-11	2021.356164
NODE_0000586	2021-03-25	2021.227397
EPI_ISL_1697182	2021-03-25	2021.227397
NODE_0000568	2021-04-01	2021.246575
EPI_ISL_1697188	2021-04-01	2021.246575
NODE_0000570	2021-04-02	2021.250228
EPI_ISL_1697200	2021-04-03	2021.252055
NODE_0000571	2021-04-03	2021.252055
EPI_ISL_1697187	2021-04-03	2021.252055
NODE_0000574	2021-04-08	2021.265753
EPI_ISL_1941582	2021-04-08	2021.265753
NODE_0000575	2021-04-09	2021.268493
EPI_ISL_3102061	2021-04-09	2021.268493
NODE_0000576	2021-05-01	2021.328767
EPI_ISL_3102064	2021-05-01	2021.328767
NODE_0000577	2021-05-03	2021.334247
EPI_ISL_3102065	2021-05-03	2021.334247
NODE_0000580	2021-05-05	2021.339726
EPI_ISL_3102063	2021-05-05	2021.339726
EPI_ISL_2402938	2021-05-17	2021.372603
NODE_0000701	2020-10-22	2020.808506
EPI_ISL_1399236	2021-03-10	2021.186301
EPI_ISL_1399245	--	--
EPI_ISL_2113493	2021-03-03	2021.167123
NODE_0000705	2020-11-19	2020.884433
EPI_ISL_1033028	2021-02-02	2021.087671
NODE_0000706	2021-02-04	2021.093151
EPI_ISL_1057106	2021-02-04	2021.093151
EPI_ISL_1058019	2021-02-04	2021.093151
NODE_0000711	2020-11-13	2020.867654
EPI_ISL_2234811	2021-01-07	2021.016438
NODE_0000712	2020-12-05	2020.926904
NODE_0000713	2021-02-03	2021.090411
EPI_ISL_1033029	2021-02-03	2021.090411
EPI_ISL_1033030	2021-02-03	2021.090411
NODE_0000714	2021-01-06	2021.014364
EPI_ISL_1399237	2021-02-19	2021.134247
EPI_ISL_1399238	2021-02-22	2021.142466
NODE_0000612	2020-12-06	2020.931112
EPI_ISL_1033124	2021-02-04	2021.093151
NODE_0000588	2020-12-27	2020.988647
EPI_ISL_1399232	2021-02-25	2021.150685
NODE_0000589	2021-01-19	2021.049315
EPI_ISL_956368	2021-01-19	2021.049315
NODE_0000591	2021-01-22	2021.057534
EPI_ISL_980839	2021-01-22	2021.057534
NODE_0000592	2021-02-10	2021.109589
EPI_ISL_1058020	2021-02-10	2021.109589
NODE_0000593	2021-02-12	2021.115068
EPI_ISL_1058022	2021-02-12	2021.115068
EPI_ISL_1058021	2021-02-12	2021.115068
NODE_0000728	2020-11-20	2020.886473
EPI_ISL_1697185	2021-04-06	2021.260274
NODE_0000737	2021-02-10	2021.110466
EPI_ISL_1941365	2021-04-18	2021.293151
NODE_0000738	2021-04-18	2021.293151
EPI_ISL_1941351	2021-04-18	2021.293151
EPI_ISL_1941375	2021-04-18	2021.293151
NODE_0000734	2021-03-24	2021.226817
EPI_ISL_1941444	2021-04-18	2021.293151
NODE_0000599	2021-04-17	2021.291324
NODE_0000600	2021-04-18	2021.293151
EPI_ISL_1941480	2021-04-18	2021.293151
EPI_ISL_1941417	2021-04-18	2021.293151
NODE_0000602	2021-04-18	2021.293151
EPI_ISL_1941578	2021-04-18	2021.293151
EPI_ISL_1941542	2021-04-18	2021.293151
NODE_0000625	2021-01-18	2021.048921
EPI_ISL_1697195	2021-03-19	2021.210959
NODE_0000603	2021-03-28	2021.236529
EPI_ISL_2194543	2021-03-29	2021.238356
NODE_0000605	2021-03-29	2021.238356
EPI_ISL_1697181	2021-03-29	2021.238356
NODE_0000608	2021-04-05	2021.258447
EPI_ISL_1697186	2021-04-06	2021.260274
NODE_0000610	2021-04-06	2021.260274
EPI_ISL_1941580	2021-04-06	2021.260274
EPI_ISL_1941579	2021-04-06	2021.260274
NODE_0000739	2021-02-04	2021.094764
EPI_ISL_1697191	2021-04-01	2021.246575
EPI_ISL_1697196	2021-03-19	2021.210959
EPI_ISL_1697198	2021-03-18	2021.208219
NODE_0000743	2021-03-24	2021.224658
EPI_ISL_1697192	2021-03-24	2021.224658
EPI_ISL_1697193	2021-03-24	2021.224658
NODE_0000615	2021-03-17	2021.206392
EPI_ISL_1697199	2021-03-18	2021.208219
NODE_0000616	2021-03-18	2021.208219
EPI_ISL_12436968	2021-03-18	2021.208219
NODE_0000617	2021-03-19	2021.210959
EPI_ISL_12437699	2021-03-19	2021.210959
NODE_0000619	2021-03-26	2021.230137
EPI_ISL_2681044	2021-05-05	2021.339726
EPI_ISL_12437700	2021-03-26	2021.230137
NODE_0000097	2020-03-23	2020.224820
EPI_ISL_1399231	2021-02-18	2021.131507
NODE_0000095	2020-05-22	2020.388817
NODE_0000096	2020-09-15	2020.704918
EPI_ISL_2932609	2020-09-15	2020.704918
EPI_ISL_2932612	2020-09-22	2020.724044
EPI_ISL_2932617	2020-09-15	2020.704918
EPI_ISL_2932682	2020-09-15	2020.704918
NODE_0000093	2020-07-03	2020.502952
NODE_0000094	2021-02-28	2021.158904
EPI_ISL_7585764	2021-02-28	2021.158904
EPI_ISL_7623299	2021-03-01	2021.161644
EPI_ISL_7623303	2021-03-01	2021.161644
NODE_0000000	2020-08-01	2020.583492
EPI_ISL_1139087	2020-11-10	2020.857923
EPI_ISL_1139020	2020-10-29	2020.825137
EPI_ISL_1123353	2020-12-27	2020.986339
EPI_ISL_1139031	2020-11-04	2020.841530
EPI_ISL_632319	2020-11-09	2020.855191
EPI_ISL_775266	2020-12-17	2020.959016
EPI_ISL_1139027	2020-11-03	2020.838798
EPI_ISL_5095323	2020-12-10	2020.939891
EPI_ISL_1139042	2020-11-03	2020.838798
EPI_ISL_2172608	2021-03-09	2021.183562
EPI_ISL_5057963	2020-11-01	2020.833333
EPI_ISL_5058855	2020-11-02	2020.836066
EPI_ISL_984686	2020-11-05	2020.844262
EPI_ISL_710509	2020-11-10	2020.857923
EPI_ISL_1139028	2020-11-03	2020.838798
EPI_ISL_1139023	2020-11-02	2020.836066
EPI_ISL_1139081	2020-11-02	2020.836066
EPI_ISL_1139105	2020-10-26	2020.816940
EPI_ISL_2234814	2020-11-20	2020.885246
EPI_ISL_641518	2020-11-13	2020.866120
EPI_ISL_7597827	2020-11-24	2020.896175
EPI_ISL_1139076	2020-11-05	2020.844262
EPI_ISL_1139038	2020-11-02	2020.836066
NODE_0000012	2021-03-11	2021.191578
EPI_ISL_7589566	2021-04-09	2021.268493
EPI_ISL_7591058	2021-04-20	2021.298630
NODE_0000013	2020-08-21	2020.638313
EPI_ISL_1139160	2020-11-14	2020.868852
EPI_ISL_2932683	2020-10-09	2020.770492
NODE_0000061	2020-10-28	2020.822404
EPI_ISL_603132	2020-10-28	2020.822404
EPI_ISL_623075	2020-11-04	2020.841530
EPI_ISL_8650948	2020-10-28	2020.822404
NODE_0000037	2020-09-28	2020.741093
NODE_0000038	2021-01-18	2021.046575
EPI_ISL_2172523	2021-01-18	2021.046575
EPI_ISL_2172525	2021-01-19	2021.049315
NODE_0000039	2020-11-25	2020.901367
EPI_ISL_1224949	2021-02-04	2021.093151
EPI_ISL_2172532	2021-01-25	2021.065753
NODE_0000072	2020-09-16	2020.708260
EPI_ISL_1139025	2020-11-02	2020.836066
EPI_ISL_766052	2020-12-03	2020.920765
NODE_0000636	2020-12-18	2020.961749
EPI_ISL_1123352	2020-12-25	2020.980874
EPI_ISL_1123351	2020-12-18	2020.961749
NODE_0000042	2020-09-12	2020.698257
NODE_0000043	2020-10-26	2020.818931
EPI_ISL_1139112	2020-11-05	2020.844262
NODE_0000044	2021-02-05	2021.095890
EPI_ISL_4061483	2021-03-01	2021.161644
EPI_ISL_4061482	2021-02-05	2021.095890
EPI_ISL_4061490	2021-02-25	2021.150685
NODE_0000046	2020-11-08	2020.854047
NODE_0000047	2020-12-08	2020.934426
EPI_ISL_2081527	2020-12-08	2020.934426
EPI_ISL_2081528	2020-12-08	2020.934426
NODE_0000642	2020-12-01	2020.915301
EPI_ISL_1123360	2020-12-01	2020.915301
NODE_0000643	2020-12-04	2020.923497
EPI_ISL_766054	2020-12-04	2020.923497
EPI_ISL_766053	2020-12-04	2020.923497
NODE_0000076	2020-11-03	2020.838798
EPI_ISL_5061390	2020-11-03	2020.838798
NODE_0000077	2020-12-14	2020.951890
EPI_ISL_3128522	2021-04-06	2021.260274
NODE_0000660	2021-01-24	2021.063523
NODE_0000648	2021-01-28	2021.076318
EPI_ISL_3127850	2021-03-29	2021.238356
NODE_0000649	2021-03-04	2021.171814
EPI_ISL_3128152	2021-03-25	2021.227397
EPI_ISL_7778779	2021-07-01	2021.495890
NODE_0000082	2021-05-22	2021.387600
EPI_ISL_7778776	2021-06-14	2021.449315
NODE_0000083	2021-06-21	2021.468493
EPI_ISL_7778777	2021-06-21	2021.468493
EPI_ISL_7778778	2021-06-23	2021.473973
NODE_0000084	2021-05-10	2021.355896
EPI_ISL_3026699	2021-06-17	2021.457534
NODE_0000085	2021-08-02	2021.584301
EPI_ISL_3950049	2021-08-26	2021.649315
EPI_ISL_3950066	2021-08-26	2021.649315
NODE_0000090	2021-07-19	2021.545205
EPI_ISL_3319316	2021-07-19	2021.545205
EPI_ISL_3319859	2021-07-19	2021.545205
NODE_0000653	2021-06-16	2021.455707
EPI_ISL_4805852	2021-08-18	2021.627397
NODE_0000655	2021-06-17	2021.457534
EPI_ISL_3098710	2021-06-17	2021.457534
EPI_ISL_3026043	2021-06-17	2021.457534
NODE_0000736	2020-09-06	2020.681284
NODE_0000019	2020-11-07	2020.849727
EPI_ISL_661313	2020-11-07	2020.849727
EPI_ISL_7596571	2020-11-13	2020.866120
NODE_0000776	2020-09-07	2020.684851
EPI_ISL_984692	2020-11-07	2020.849727
NODE_0000781	2020-09-08	2020.686277
EPI_ISL_1139034	2020-11-07	2020.849727
NODE_0000783	2020-09-08	2020.687899
EPI_ISL_1139092	2020-11-08	2020.852459
NODE_0000785	2020-09-09	2020.689184
EPI_ISL_1139048	2020-11-09	2020.855191
NODE_0000794	2020-09-09	2020.690739
EPI_ISL_667810	2020-11-10	2020.857923
NODE_0000799	2020-09-10	2020.692336
EPI_ISL_1139088	2020-11-10	2020.857923
NODE_0000848	2020-09-11	2020.694104
EPI_ISL_1139044	2020-11-10	2020.857923
NODE_0000849	2020-09-11	2020.695653
EPI_ISL_1139093	2020-11-10	2020.857923
NODE_0000860	2020-09-11	2020.696677
EPI_ISL_1139098	2020-11-10	2020.857923
NODE_0000861	2020-09-17	2020.712279
EPI_ISL_1139163	2020-11-16	2020.874317
NODE_0000862	2020-09-25	2020.734817
NODE_0000056	2020-11-30	2020.913386
EPI_ISL_1224942	2021-02-01	2021.084932
EPI_ISL_995172	2020-12-31	2020.997268
NODE_0000864	2020-09-25	2020.734817
EPI_ISL_710511	2020-11-21	2020.887978
NODE_0000865	2020-09-26	2020.736170
EPI_ISL_1139167	2020-11-24	2020.896175
NODE_0000886	2020-09-26	2020.736170
EPI_ISL_1139168	2020-11-24	2020.896175
NODE_0000888	2020-09-27	2020.738900
EPI_ISL_1139170	2020-11-25	2020.898907
NODE_0000889	2020-10-01	2020.750530
EPI_ISL_1139173	2020-11-30	2020.912568
NODE_0000898	2020-10-03	2020.755834
EPI_ISL_710533	2020-12-02	2020.918033
NODE_0000920	2020-10-04	2020.758727
EPI_ISL_7598788	2020-12-03	2020.920765
NODE_0000659	2020-10-15	2020.788781
NODE_0000021	2020-12-14	2020.950820
EPI_ISL_2176321	2021-02-14	2021.120548
EPI_ISL_5098147	2020-12-14	2020.950820
EPI_ISL_5095336	2020-12-17	2020.959016
NODE_0000661	2020-10-15	2020.789485
EPI_ISL_766056	2020-12-14	2020.950820
NODE_0000663	2020-10-18	2020.796978
EPI_ISL_1048238	2020-12-17	2020.959016
NODE_0000665	2020-10-22	2020.807907
EPI_ISL_5098135	2020-12-21	2020.969945
NODE_0000666	2020-10-23	2020.811458
EPI_ISL_2172518	2021-01-08	2021.019178
NODE_0000667	2020-10-24	2020.813286
EPI_ISL_5095556	2021-01-12	2021.030137
NODE_0000669	2020-10-25	2020.815113
EPI_ISL_5096105	2021-01-19	2021.049315
NODE_0000670	2020-10-26	2020.816940
EPI_ISL_5057856	2020-10-26	2020.816940
NODE_0000671	2020-10-26	2020.818959
EPI_ISL_1139017	2020-10-28	2020.822404
NODE_0000673	2020-10-27	2020.821587
NODE_0000674	2020-10-29	2020.825137
EPI_ISL_1139079	2020-10-29	2020.825137
EPI_ISL_1139022	2020-10-29	2020.825137
NODE_0000675	2020-10-28	2020.823414
EPI_ISL_1139080	2020-10-29	2020.825137
NODE_0000676	2020-10-29	2020.826042
NODE_0000677	2020-10-30	2020.827869
EPI_ISL_5057875	2020-10-30	2020.827869
EPI_ISL_5057874	2020-10-30	2020.827869
NODE_0000678	2020-10-30	2020.828774
NODE_0000683	2020-10-31	2020.830601
EPI_ISL_1139037	2020-10-31	2020.830601
EPI_ISL_1139036	2020-10-31	2020.830601
NODE_0000684	2020-10-30	2020.828867
NODE_0000685	2020-10-31	2020.831506
NODE_0000686	2020-11-01	2020.833333
EPI_ISL_1139103	2020-11-01	2020.833333
EPI_ISL_1139050	2020-11-01	2020.833333
NODE_0000688	2020-11-01	2020.833333
EPI_ISL_632318	2020-11-01	2020.833333
EPI_ISL_632317	2020-11-01	2020.833333
NODE_0000689	2020-10-31	2020.831506
NODE_0000691	2020-11-01	2020.833333
EPI_ISL_1139049	2020-11-01	2020.833333
NODE_0000692	2020-11-02	2020.836066
EPI_ISL_5058090	2020-11-02	2020.836066
EPI_ISL_1139083	2020-11-02	2020.836066
NODE_0000693	2020-11-01	2020.834239
NODE_0000694	2020-11-02	2020.836066
EPI_ISL_1139082	2020-11-02	2020.836066
EPI_ISL_1139026	2020-11-02	2020.836066
NODE_0000697	2020-11-02	2020.836971
NODE_0000698	2020-11-03	2020.838798
EPI_ISL_1139051	2020-11-03	2020.838798
EPI_ISL_1139041	2020-11-03	2020.838798
NODE_0000702	2020-11-03	2020.838798
EPI_ISL_710506	2020-11-03	2020.838798
NODE_0000703	2020-11-04	2020.842540
NODE_0000704	2020-11-06	2020.846995
EPI_ISL_1139078	2020-11-06	2020.846995
