Name,Date,Region,Strain
EPI_ISL_7778774,2021.3287671232877,Europe,A/barnacle_goose/Finland//6378_21VIR7689-7/2021 H5N1
EPI_ISL_7778775,2021.4136986301369,Europe,A/barnacle_goose/Finland/6955_21VIR7689-9/2021 H5N1
EPI_ISL_7778880,2021.8520547945207,Europe,A/Red_fox/Estonia/TA2126820_21VIR10433-13/2021 H5N1
EPI_ISL_7880689,2021.9315068493152,Europe,A/Gallus_gallus/Belgium/16070_003/2021 H5N1
EPI_ISL_7880696,2021.9287671232876,Europe,A/Gallus_gallus/Belgium/15977/2021 H5N1
EPI_ISL_7952125,2021.8986301369864,Europe,A/mute_swan/Netherlands/21039824-002/2021 H5N1
EPI_ISL_7952129,2021.8849315068494,Europe,A/western_jackdaw/Netherlands/21039297-002/2021 H5N1
EPI_ISL_8215688,2021.3808219178081,Asia,A/Bar-headed_Goose/Tibet/XZ901/2021 H5N1
EPI_ISL_8215689,2021.3808219178081,Asia,A/Bar-headed_Goose/Tibet/XZ1131/2021 H5N1
EPI_ISL_8338002,2021.945205479452,Europe,A/Turkey/Sweden/SVA211212SZ0001/FB301013-IP-2/M-2021 H5N1
EPI_ISL_8377056,2021.9534246575342,Europe,A/pelican/France/21P013720/2021 H5N1
EPI_ISL_8377254,2021.9205479452055,Europe,A/egret/France/21P013418/2021 H5N1
EPI_ISL_8377417,2021.8986301369864,Europe,A/chicken/France/21P013076/2021 H5N1
EPI_ISL_8377418,2021.8986301369864,Europe,A/goose/France/21P013228/2021 H5N1
EPI_ISL_8416806,2021.9260273972602,Europe,A/turkey/Lisbon/1/2021 H5N1
EPI_ISL_8440175,2021.8602739726027,Europe,A/Cygnus_olor/Romania/16381_21VIR10306/2021 H5N1
EPI_ISL_8440976,2021.9013698630138,Europe,A/mute_swan/Romania/16790_21VIR11355/2021 H5N1
EPI_ISL_8515478,2021.8794520547945,Europe,A/goose/Czech_Republic/22608-1/2021 H5N1
EPI_ISL_8515479,2021.8794520547945,Europe,A/goose/Czech_Republic/22608-2/2021 H5N1
EPI_ISL_8515480,2021.8986301369864,Europe,A/chicken/Czech_Republic/23404/2021 H5N1
EPI_ISL_8515481,2021.9068493150685,Europe,A/grey_heron/Czech_Republic/23608/2021 H5N1
EPI_ISL_8515482,2021.9068493150685,Europe,A/grey_heron/Czech_Republic/23608-1K/2021 H5N1
EPI_ISL_8515483,2021.9068493150685,Europe,A/great_egret/Czech_Republic/23609/2021 H5N1
EPI_ISL_8809153,2021.9698630136986,Europe,A/Muscovy_duck/England/074477/2021 H5N1
EPI_ISL_8814146,2021.8465753424657,Europe,A/turkey/England/055251/2021 H5N1
EPI_ISL_8814195,2021.8575342465754,Europe,A/turkey/England/056764/2021 H5N1
EPI_ISL_8882166,2021.9753424657533,Europe,A/turkey/Italy/21VIR11586-2/2021 H5N1
EPI_ISL_8882167,2021.986301369863,Europe,A/turkey/Italy/21VIR11804-1/2021 H5N1
EPI_ISL_8882168,2021.9287671232876,Europe,A/chicken/Italy/21VIR10850/2021 H5N1
EPI_ISL_8882169,2021.9205479452055,Europe,A/chicken/Italy/21VIR10573-1/2021 H5N1
EPI_ISL_8882170,2021.9917808219177,Europe,A/turkey/Italy/21VIR11887-3/2021 H5N1
EPI_ISL_8882171,2021.9753424657533,Europe,A/turkey/Italy/21VIR11591-8/2021 H5N1
EPI_ISL_8882172,2021.9287671232876,Europe,A/turkey/Italy/21VIR10851/2021 H5N1
EPI_ISL_8882173,2021.9698630136986,Europe,A/laying_hen/Italy/21VIR11502/2021 H5N1
EPI_ISL_8882187,2021.9479452054795,Europe,A/turkey/Italy/21VIR11053-1/2021 H5N1
EPI_ISL_8882201,2021.986301369863,Europe,A/turkey/Italy/21VIR11803-1/2021 H5N1
EPI_ISL_8882209,2021.9479452054795,Europe,A/little_owl/Italy/21VIR11382-1/2021 H5N1
EPI_ISL_8882210,2021.9095890410958,Europe,A/seagull/Italy/21VIR10481-2/2021 H5N1
EPI_ISL_8882212,2021.9150684931508,Europe,A/cignus_olor/Italy/IZSLT_21VIR10529-1/2021 H5N1
EPI_ISL_8882213,2021.9534246575342,Europe,A/seagull/Italy/21VIR11259-10/2021 H5N1
EPI_ISL_8882214,2021.9369863013699,Europe,A/heron/Italy/21VIR10998-1/2021 H5N1
EPI_ISL_8882215,2021.986301369863,Europe,A/owl/Italy/21VIR11899-1/2021 H5N1
EPI_ISL_8882216,2021.986301369863,Europe,A/buzzard/Italy/21VIR11899-5/2021 H5N1
EPI_ISL_8882218,2021.9534246575342,Europe,A/seagull/Italy/21VIR11259-12/2021 H5N1
EPI_ISL_9012457,2021.8109589041096,Europe,A/chicken/England/053052/2021 H5N1
EPI_ISL_9012572,2021.8191780821917,Europe,A/pheasant/Wales/385129/2021 H5N1
EPI_ISL_9012574,2021.958904109589,Europe,A/Herring_Gull/Netherlands/1/2021 H5N1
EPI_ISL_9012577,2021.986301369863,Europe,A/Mallard/Netherlands/13/2021 H5N1
EPI_ISL_9012578,2021.986301369863,Europe,A/Mallard/Netherlands/14/2021 H5N1
EPI_ISL_9012580,2021.986301369863,Europe,A/Mallard/Netherlands/15/2021 H5N1
EPI_ISL_9012618,2021.827397260274,Europe,A/chicken/Wales/053969/2021 H5N1
EPI_ISL_9012694,2021.8328767123287,Europe,A/guineafowl/Scotland/054471/2021 H5N1
EPI_ISL_9012696,2021.8328767123287,Europe,A/chicken/Scotland/054477/2021 H5N1
EPI_ISL_9012700,2021.8328767123287,Europe,A/domestic_duck/Scotland/054469/2021 H5N1
EPI_ISL_9029956,2021.868493150685,Europe,A/chicken/England/057314/2021 H5N1
EPI_ISL_9029957,2021.8739726027397,Europe,A/turkey/England/057679/2021 H5N1
EPI_ISL_9029959,2021.8794520547945,Europe,A/domestic_duck/England/058612/2021 H5N1
EPI_ISL_9029960,2021.8602739726027,Europe,A/mute_swan/England/385466/2021 H5N1
EPI_ISL_9029961,2021.8328767123287,Europe,A/Canada_goose/England/385250/2021 H5N1
EPI_ISL_9029962,2021.854794520548,Europe,A/Whooper_swan/Scotland/056219/2021 H5N1
EPI_ISL_9029965,2021.827397260274,Europe,A/Greylag_goose/England/054503/2021 H5N1
EPI_ISL_9111105,2022.0575342465754,Europe,A/chicken/Netherlands/22001401-001005/2022 H5N1
EPI_ISL_9117228,2022.0082191780823,Europe,A/northern_goshawk/Netherlands/22000305-002/2022 H5N1
EPI_ISL_9160206,2021.8876712328768,Europe,A/Anser_albifrons/Belgium/15465_0010/2021 H5N1
EPI_ISL_9221519,2022.013698630137,Europe,A/barnacle_goose/Netherlands/22000419-002/2022 H5N1
EPI_ISL_9261741,2022.0082191780823,Europe,A/Barnacle_goose/Netherlands/1/2022 H5N1
EPI_ISL_9261742,2022.013698630137,Europe,A/Great_black-backed_gull/1/2022 H5N1
EPI_ISL_9261743,2022.027397260274,Europe,A/Oystercatcher/Netherlands/1/2022 H5N1
EPI_ISL_9261744,2022.027397260274,Europe,A/Barnacle_goose/Netherlands/2/2022 H5N1
EPI_ISL_9261745,2022.027397260274,Europe,A/Barnacle_goose/Netherlands/3/2022 H5N1
EPI_ISL_9261747,2022.035616438356,Europe,A/Barnacle_goose/Netherlands/5/2022 H5N1
EPI_ISL_9261748,2022.035616438356,Europe,A/Grey_heron/Netherlands/1/2022 H5N1
EPI_ISL_9261749,2022.035616438356,Europe,A/Caspian_gull/Netherlands/1/2022 H5N1
EPI_ISL_9261750,2022.035616438356,Europe,A/Black-headed_gull/Netherlands/1/2022 H5N1
EPI_ISL_9261751,2022.035616438356,Europe,A/Barnacle_goose/Netherlands/6/2022 H5N1
EPI_ISL_9377021,2021.9753424657533,Europe,A/goose/France/21P014207/2021 H5N1
EPI_ISL_956412,2020.8934426229507,Europe,A/greater_white-fronted_goose/Italy/20VIR8073-4/2020 H5N1
EPI_ISL_9603767,2021.9013698630138,Europe,A/goose/Czech_Republic/23458-2T/2021 H5N1
EPI_ISL_9603769,2021.9013698630138,Europe,A/goose/Czech_Republic/23458-5T/2021 H5N1
EPI_ISL_9603775,2021.9013698630138,Europe,A/goose/Czech_Republic/23458-4T/2021 H5N1
EPI_ISL_9603780,2021.9013698630138,Europe,A/goose/Czech_Republic/23458-1K/2021 H5N1
EPI_ISL_9603795,2021.8794520547945,Europe,A/goose/Czech_Republic/22608-1T/2021 H5N1
EPI_ISL_9603819,2021.8794520547945,Europe,A/goose/Czech_Republic/22608-2T/2021 H5N1
EPI_ISL_9603901,2021.8794520547945,Europe,A/goose/Czech_Republic/22608-3T/2021 H5N1
EPI_ISL_9603916,2021.86301369863,Europe,A/mute_swan/Czech_Republic/22477-1/2021 H5N1
EPI_ISL_9603918,2021.86301369863,Europe,A/mute_swan/Czech_Republic/22477-2/2021 H5N1
EPI_ISL_9603920,2021.8712328767124,Europe,A/mute_swan/Czech_Republic/22380/2021 H5N1
EPI_ISL_9603922,2021.8712328767124,Europe,A/mute_swan/Czech_Republic/22684/2021 H5N1
EPI_ISL_9603924,2021.8821917808218,Europe,A/goose/Czech_Republic/22750/2021 H5N1
EPI_ISL_9603927,2021.9671232876713,Europe,A/mute_swan/Czech_Republic/25702-2/2021 H5N1
EPI_ISL_9603929,2021.972602739726,Europe,A/chicken/Czech_Republic/25690/2021 H5N1
EPI_ISL_9603931,2021.9808219178083,Europe,A/pheasant/Czech_Republic/25827-1/2021 H5N1
EPI_ISL_9603937,2021.9808219178083,Europe,A/pheasant/Czech_Republic/25827-2/2021 H5N1
EPI_ISL_9603939,2021.9808219178083,Europe,A/pheasant/Czech_Republic/25827-3/2021 H5N1
EPI_ISL_9603943,2022.0246575342467,Europe,A/mute_swan/Czech_Republic/785/2022 H5N1
EPI_ISL_9616212,2022.013698630137,Europe,A/red_knot/Netherlands/22000409-002/2022 H5N1
EPI_ISL_9690841,2022.0054794520547,Europe,A/great_black-backed_gull/Netherlands/22000090-002/2022 H5N1
EPI_ISL_9869760,2021.9945205479453,North America,A/American_wigeon/South_Carolina/AH0195145/2021 H5N1
EPI_ISL_9876777,2021.9945205479453,North America,A/American_blue-winged_teal/South_Carolina/AH0195150/2021 H5N1
EPI_ISL_9880015,2022.0191780821917,North America,A/American_wigeon/North_Carolina/AH0182517/2022 H5N1
