#node	date	numeric date
NODE_0000316	2015-03-15	2015.201307
NODE_0000549	2019-01-14	2019.037340
EPI_ISL_626652	2020-11-02	2020.836066
EPI_ISL_813979	2020-11-01	2020.833333
NODE_0000332	2015-03-15	2015.201307
NODE_0000605	2017-06-05	2017.425794
EPI_ISL_1095453	2020-11-17	2020.877049
NODE_0000606	2020-02-21	2020.139787
EPI_ISL_984693	2020-11-07	2020.849727
EPI_ISL_984695	2020-11-15	2020.871585
NODE_0000335	2015-03-15	2015.201307
NODE_0000596	2016-05-25	2016.398731
EPI_ISL_1220094	2020-12-09	2020.937158
EPI_ISL_7623511	2021-06-04	2021.421918
NODE_0000339	2015-03-15	2015.201307
NODE_0000608	2020-12-11	2020.942623
EPI_ISL_1114749	2020-12-11	2020.942623
EPI_ISL_1114750	2020-12-11	2020.942623
EPI_ISL_1114751	2020-12-11	2020.942623
NODE_0000341	2015-03-15	2015.201307
NODE_0000343	2015-12-21	2015.971494
EPI_ISL_626651	2020-08-20	2020.633880
EPI_ISL_5863650	2020-12-29	2020.991803
NODE_0000551	2016-08-15	2016.620564
EPI_ISL_5863359	2020-10-27	2020.819672
NODE_0000552	2018-02-21	2018.139859
EPI_ISL_984680	2020-11-04	2020.841530
EPI_ISL_2234812	2021-01-27	2021.071233
EPI_ISL_984670	2020-11-04	2020.841530
EPI_ISL_3314946	2021-03-17	2021.205479
EPI_ISL_1139030	2020-11-03	2020.838798
EPI_ISL_2172529	2021-01-30	2021.079452
EPI_ISL_5062851	2020-11-02	2020.836066
EPI_ISL_1123357	2020-11-08	2020.852459
EPI_ISL_603136	2020-10-16	2020.789617
EPI_ISL_984691	2020-11-06	2020.846995
EPI_ISL_1123355	2021-01-27	2021.071233
EPI_ISL_3138618	2021-04-15	2021.284932
EPI_ISL_653918	2020-10-26	2020.816940
EPI_ISL_1139039	2020-11-02	2020.836066
EPI_ISL_1123350	2020-12-17	2020.959016
NODE_0000554	2020-11-02	2020.836066
EPI_ISL_5058432	2020-11-02	2020.836066
EPI_ISL_644824	2020-11-04	2020.841530
NODE_0000558	2019-06-01	2019.416412
EPI_ISL_641395	2020-11-11	2020.860656
EPI_ISL_984675	2020-11-04	2020.841530
NODE_0000567	2020-11-04	2020.841530
EPI_ISL_1139032	2020-11-04	2020.841530
EPI_ISL_644735	2020-11-04	2020.841530
NODE_0000583	2019-06-12	2019.445567
EPI_ISL_5063706	2020-11-06	2020.846995
EPI_ISL_7622862	2020-12-26	2020.983607
NODE_0000587	2019-02-09	2019.107569
EPI_ISL_7622619	2020-12-03	2020.920765
EPI_ISL_7623043	2021-01-11	2021.027397
NODE_0000570	2019-09-30	2019.745471
EPI_ISL_1139019	2020-10-28	2020.822404
EPI_ISL_1123359	2020-11-10	2020.857923
EPI_ISL_1139099	2020-11-13	2020.866120
NODE_0000590	2019-10-15	2019.786666
EPI_ISL_1139162	2020-11-16	2020.874317
EPI_ISL_711056	2020-12-02	2020.918033
EPI_ISL_1139165	2020-11-26	2020.901639
NODE_0000340	2019-01-04	2019.010582
NODE_0000576	2020-11-25	2020.898907
EPI_ISL_1139171	2020-11-25	2020.898907
EPI_ISL_711058	2020-12-02	2020.918033
NODE_0000345	2019-01-04	2019.010582
EPI_ISL_1139110	2020-11-25	2020.898907
NODE_0000346	2019-01-04	2019.010582
EPI_ISL_1295639	2020-11-30	2020.912568
NODE_0000347	2019-01-04	2019.010582
EPI_ISL_775251	2020-12-13	2020.948087
NODE_0000354	2019-01-04	2019.010582
EPI_ISL_3143953	2021-04-04	2021.254795
NODE_0000357	2019-05-25	2019.396020
EPI_ISL_1295638	2021-01-26	2021.068493
NODE_0000359	2020-05-08	2020.350878
EPI_ISL_591075	2020-10-17	2020.792350
NODE_0000362	2020-05-19	2020.381319
EPI_ISL_1139159	2020-10-25	2020.814208
NODE_0000363	2020-05-30	2020.411761
EPI_ISL_1139016	2020-10-27	2020.819672
NODE_0000364	2020-06-15	2020.455550
NODE_0000365	2020-10-28	2020.822404
EPI_ISL_614400	2020-10-28	2020.822404
EPI_ISL_5057844	2020-10-28	2020.822404
NODE_0000367	2020-06-26	2020.485992
EPI_ISL_1139018	2020-10-28	2020.822404
NODE_0000368	2020-07-08	2020.516433
EPI_ISL_5102449	2020-10-29	2020.825137
NODE_0000370	2020-07-24	2020.560223
NODE_0000371	2020-11-01	2020.833333
EPI_ISL_1139096	2020-11-01	2020.833333
EPI_ISL_1139095	2020-11-01	2020.833333
NODE_0000374	2020-08-04	2020.590665
EPI_ISL_1139084	2020-11-02	2020.836066
NODE_0000375	2020-08-15	2020.621106
EPI_ISL_1139029	2020-11-03	2020.838798
NODE_0000376	2020-08-31	2020.664896
NODE_0000377	2020-11-04	2020.841530
EPI_ISL_984681	2020-11-04	2020.841530
EPI_ISL_984673	2020-11-04	2020.841530
NODE_0000378	2020-09-11	2020.695338
EPI_ISL_984684	2020-11-04	2020.841530
NODE_0000379	2020-09-22	2020.725779
EPI_ISL_1139086	2020-11-07	2020.849727
NODE_0000380	2020-10-08	2020.769569
NODE_0000383	2020-11-10	2020.857923
EPI_ISL_641394	2020-11-10	2020.857923
EPI_ISL_1139091	2020-11-10	2020.857923
NODE_0000384	2020-10-24	2020.813359
NODE_0000386	2020-11-12	2020.863388
EPI_ISL_1139107	2020-11-12	2020.863388
EPI_ISL_1139089	2020-11-12	2020.863388
NODE_0000388	2020-11-04	2020.843801
EPI_ISL_710504	2020-11-28	2020.907104
NODE_0000390	2020-11-20	2020.887591
NODE_0000391	2020-12-02	2020.918033
EPI_ISL_710538	2020-12-02	2020.918033
EPI_ISL_710505	2020-12-02	2020.918033
NODE_0000397	2020-12-16	2020.956284
EPI_ISL_1123263	2020-12-16	2020.956284
NODE_0000398	2021-01-05	2021.010959
EPI_ISL_2172533	2021-03-04	2021.169863
EPI_ISL_1665260	2021-01-05	2021.010959
NODE_0000609	2013-06-30	2013.493718
EPI_ISL_1399239	2021-02-23	2021.145205
EPI_ISL_710507	2020-11-03	2020.838798
EPI_ISL_1139040	2020-11-02	2020.836066
EPI_ISL_2234813	2021-01-07	2021.016438
NODE_0000613	2019-11-30	2019.914816
NODE_0000615	2021-01-05	2021.010959
EPI_ISL_1114761	2021-01-05	2021.010959
EPI_ISL_1114762	2021-01-05	2021.010959
NODE_0000402	2021-01-05	2021.010959
EPI_ISL_1114763	2021-01-05	2021.010959
EPI_ISL_1114760	2021-01-05	2021.010959
NODE_0000618	2016-02-26	2016.154550
EPI_ISL_3102056	2021-04-23	2021.306849
NODE_0000619	2017-10-15	2017.787882
EPI_ISL_1719913	2021-02-01	2021.084932
NODE_0000620	2021-02-04	2021.093151
EPI_ISL_1719914	2021-02-04	2021.093151
EPI_ISL_1719915	2021-02-08	2021.104110
NODE_0000622	2019-11-15	2019.873155
EPI_ISL_3102058	2021-05-05	2021.339726
NODE_0000623	2020-09-26	2020.737601
EPI_ISL_3102057	2021-04-26	2021.315068
EPI_ISL_3102059	2021-05-05	2021.339726
NODE_0000624	2015-03-17	2015.205544
EPI_ISL_3102082	2021-04-08	2021.265753
NODE_0000625	2017-02-25	2017.152735
EPI_ISL_3128533	2021-05-31	2021.410959
EPI_ISL_3128534	2021-06-04	2021.421918
NODE_0000399	2021-02-24	2021.150380
EPI_ISL_1279262	2021-03-01	2021.161644
NODE_0000413	2021-03-08	2021.180822
EPI_ISL_3135931	2021-03-08	2021.180822
EPI_ISL_3128527	2021-06-02	2021.416438
NODE_0000629	2017-11-13	2017.867651
EPI_ISL_12176932	2022-03-01	2022.161644
EPI_ISL_3128525	2021-05-31	2021.410959
NODE_0000635	2020-08-20	2020.636585
EPI_ISL_3128526	2021-05-31	2021.410959
NODE_0000636	2021-05-19	2021.378082
EPI_ISL_3128529	2021-05-19	2021.378082
EPI_ISL_3128530	2021-05-25	2021.394521
NODE_0000417	2017-11-13	2017.867651
NODE_0000419	2021-04-30	2021.327853
EPI_ISL_3128531	2021-05-25	2021.394521
NODE_0000420	2021-05-11	2021.358295
EPI_ISL_3128524	2021-05-31	2021.410959
NODE_0000421	2021-05-22	2021.388736
EPI_ISL_3128532	2021-06-01	2021.413699
NODE_0000424	2021-06-03	2021.419178
EPI_ISL_3128528	2021-06-03	2021.419178
EPI_ISL_12176853	2021-06-14	2021.449315
NODE_0000637	2019-03-15	2019.202713
EPI_ISL_12176839	2021-10-04	2021.756164
EPI_ISL_12176851	2022-01-14	2022.035616
NODE_0000648	2020-09-18	2020.713787
EPI_ISL_12176846	2021-11-03	2021.838356
NODE_0000651	2021-10-05	2021.758904
EPI_ISL_12176840	2021-10-05	2021.758904
EPI_ISL_12176843	2021-10-11	2021.775342
NODE_0000428	2021-10-07	2021.764384
EPI_ISL_12176845	2021-10-21	2021.802740
EPI_ISL_12176841	2021-10-07	2021.764384
NODE_0000414	2019-04-27	2019.319423
EPI_ISL_12176844	2021-10-18	2021.794521
NODE_0000429	2019-04-27	2019.319423
NODE_0000646	2020-08-15	2020.621653
EPI_ISL_12176854	2022-02-15	2022.123288
EPI_ISL_12176855	2022-03-01	2022.161644
EPI_ISL_12176931	2022-01-19	2022.049315
NODE_0000431	2020-05-03	2020.338720
NODE_0000638	2022-01-06	2022.013699
EPI_ISL_12176850	2022-01-06	2022.013699
EPI_ISL_12176852	2022-01-19	2022.049315
NODE_0000433	2021-09-29	2021.742466
EPI_ISL_12176838	2021-09-29	2021.742466
NODE_0000434	2021-11-05	2021.843836
EPI_ISL_12176848	2021-11-05	2021.843836
EPI_ISL_12176847	2021-11-05	2021.843836
NODE_0000653	2014-01-11	2014.027869
NODE_0000678	2020-01-11	2020.029566
EPI_ISL_1665266	2020-12-10	2020.939891
NODE_0000437	2020-12-02	2020.918033
EPI_ISL_1665265	2020-12-09	2020.937158
EPI_ISL_1665264	2020-12-02	2020.918033
NODE_0000654	2019-03-23	2019.222044
EPI_ISL_3102079	2021-05-24	2021.391781
NODE_0000656	2019-11-24	2019.897732
EPI_ISL_3102069	2021-05-13	2021.361644
NODE_0000657	2021-05-02	2021.331507
EPI_ISL_3102070	2021-05-02	2021.331507
EPI_ISL_3102073	2021-05-14	2021.364384
NODE_0000427	2021-03-23	2021.221918
EPI_ISL_3102067	2021-03-23	2021.221918
NODE_0000441	2021-04-03	2021.253880
EPI_ISL_3102071	2021-04-16	2021.287671
NODE_0000442	2021-04-14	2021.284322
EPI_ISL_3102075	2021-04-25	2021.312329
NODE_0000443	2021-04-25	2021.314764
EPI_ISL_3102068	2021-04-28	2021.320548
NODE_0000444	2021-05-07	2021.345205
EPI_ISL_3102074	2021-05-13	2021.361644
EPI_ISL_3102072	2021-05-07	2021.345205
NODE_0000662	2014-11-13	2014.866064
EPI_ISL_5102130	2021-03-01	2021.161644
EPI_ISL_846624	2020-12-15	2020.953552
NODE_0000665	2016-01-27	2016.073206
EPI_ISL_5116093	2021-03-05	2021.172603
NODE_0000666	2020-11-19	2020.882514
EPI_ISL_5098153	2020-11-19	2020.882514
EPI_ISL_5098158	2021-02-15	2021.123288
NODE_0000668	2020-11-11	2020.862614
EPI_ISL_661177	2020-11-24	2020.896175
NODE_0000449	2020-11-22	2020.893056
EPI_ISL_846602	2020-12-03	2020.920765
NODE_0000450	2020-12-04	2020.923497
EPI_ISL_846603	2020-12-04	2020.923497
EPI_ISL_3102066	2021-04-20	2021.298630
NODE_0000670	2015-10-28	2015.822768
EPI_ISL_5098144	2021-02-01	2021.084932
EPI_ISL_5096070	2021-01-20	2021.052055
NODE_0000672	2017-03-25	2017.228170
EPI_ISL_1093426	2021-02-07	2021.101370
EPI_ISL_5126214	2021-03-10	2021.186301
NODE_0000453	2014-08-14	2014.618591
EPI_ISL_1697194	2021-03-12	2021.191781
NODE_0000454	2014-08-14	2014.618591
NODE_0000455	2018-05-25	2018.396965
NODE_0000676	2020-04-19	2020.300443
EPI_ISL_1719909	2021-02-26	2021.153425
EPI_ISL_1719911	2021-03-19	2021.210959
NODE_0000457	2018-05-25	2018.396965
EPI_ISL_5115621	2021-03-04	2021.169863
EPI_ISL_5143585	2021-03-26	2021.230137
NODE_0000682	2015-12-10	2015.939849
EPI_ISL_5102578	2021-02-12	2021.115068
EPI_ISL_5115617	2021-03-04	2021.169863
NODE_0000684	2021-03-18	2021.208219
EPI_ISL_5142451	2021-03-18	2021.208219
EPI_ISL_5144529	2021-03-20	2021.213699
NODE_0000697	2020-08-18	2020.629500
EPI_ISL_3102080	2021-04-27	2021.317808
NODE_0000462	2021-04-27	2021.317808
EPI_ISL_3142391	2021-04-27	2021.317808
EPI_ISL_3142375	2021-04-27	2021.317808
NODE_0000451	2019-05-25	2019.397078
EPI_ISL_5095645	2021-01-26	2021.068493
NODE_0000452	2019-06-15	2019.453567
EPI_ISL_5098159	2021-02-16	2021.126027
NODE_0000465	2019-06-28	2019.489184
EPI_ISL_5145613	2021-03-01	2021.161644
NODE_0000467	2019-07-03	2019.502780
EPI_ISL_2114013	2021-03-06	2021.175342
NODE_0000469	2021-01-05	2021.012830
EPI_ISL_5095650	2021-01-30	2021.079452
NODE_0000474	2021-01-16	2021.043272
EPI_ISL_5098145	2021-02-04	2021.093151
NODE_0000475	2021-02-01	2021.087062
NODE_0000476	2021-02-17	2021.128767
EPI_ISL_5099628	2021-02-17	2021.128767
EPI_ISL_5099356	2021-02-17	2021.128767
NODE_0000477	2021-02-12	2021.117503
EPI_ISL_5098160	2021-02-17	2021.128767
NODE_0000478	2021-02-24	2021.147945
EPI_ISL_5099462	2021-02-24	2021.147945
EPI_ISL_5102132	2021-03-01	2021.161644
NODE_0000699	2015-08-23	2015.642194
NODE_0000700	2016-10-03	2016.755285
EPI_ISL_5139441	2021-03-14	2021.197260
NODE_0000701	2020-08-30	2020.662301
EPI_ISL_5137952	2021-03-14	2021.197260
EPI_ISL_5142488	2021-03-16	2021.202740
NODE_0000702	2016-04-24	2016.312869
EPI_ISL_5123590	2021-03-11	2021.189041
NODE_0000703	2017-04-30	2017.326460
NODE_0000718	2019-11-25	2019.899796
EPI_ISL_5146171	2021-03-29	2021.238356
EPI_ISL_5145921	2021-03-24	2021.224658
EPI_ISL_5144407	2021-03-20	2021.213699
NODE_0000485	2021-02-13	2021.118112
EPI_ISL_5144341	2021-03-20	2021.213699
NODE_0000486	2021-03-01	2021.163774
NODE_0000487	2021-03-22	2021.219178
EPI_ISL_5143626	2021-03-22	2021.219178
EPI_ISL_5143820	2021-03-22	2021.219178
NODE_0000489	2021-03-12	2021.194216
EPI_ISL_5145858	2021-03-23	2021.221918
NODE_0000490	2021-03-12	2021.194216
NODE_0000491	2021-03-24	2021.224658
EPI_ISL_5143583	2021-03-24	2021.224658
EPI_ISL_5143584	2021-03-24	2021.224658
NODE_0000493	2021-03-24	2021.224658
EPI_ISL_5143587	2021-03-24	2021.224658
EPI_ISL_5146288	2021-03-31	2021.243836
NODE_0000704	2019-02-24	2019.148599
EPI_ISL_5145796	2021-07-20	2021.547945
NODE_0000495	2021-03-13	2021.194521
EPI_ISL_5133724	2021-03-13	2021.194521
EPI_ISL_5135087	2021-03-15	2021.200000
NODE_0000707	2020-02-20	2020.138908
EPI_ISL_5115970	2021-03-06	2021.175342
EPI_ISL_5142455	2021-03-18	2021.208219
EPI_ISL_5123584	2021-03-19	2021.210959
NODE_0000479	2021-01-18	2021.049009
EPI_ISL_5099476	2021-02-28	2021.158904
NODE_0000497	2021-02-04	2021.094672
NODE_0000498	2021-03-02	2021.166819
EPI_ISL_5137351	2021-03-13	2021.194521
NODE_0000502	2021-03-14	2021.197260
EPI_ISL_5134186	2021-03-14	2021.197260
EPI_ISL_5141340	2021-03-14	2021.197260
NODE_0000503	2021-02-15	2021.125113
EPI_ISL_5136837	2021-03-14	2021.197260
NODE_0000504	2021-02-26	2021.155555
EPI_ISL_5136192	2021-03-15	2021.200000
NODE_0000505	2021-03-09	2021.185997
EPI_ISL_5144368	2021-03-18	2021.208219
NODE_0000506	2021-03-21	2021.216438
EPI_ISL_5143627	2021-03-23	2021.221918
EPI_ISL_5144149	2021-03-21	2021.216438
NODE_0000726	2018-04-18	2018.293375
NODE_0000727	2021-03-16	2021.202740
EPI_ISL_5123578	2021-03-18	2021.208219
EPI_ISL_5144725	2021-03-16	2021.202740
NODE_0000728	2019-11-07	2019.849424
EPI_ISL_5115619	2021-03-04	2021.169863
EPI_ISL_5100599	2021-03-03	2021.167123
NODE_0000729	2021-01-30	2021.079755
EPI_ISL_5099468	2021-02-27	2021.156164
NODE_0000512	2021-02-10	2021.110197
EPI_ISL_5115956	2021-03-05	2021.172603
NODE_0000513	2021-02-26	2021.155860
NODE_0000514	2021-03-12	2021.191781
EPI_ISL_5123579	2021-03-19	2021.210959
EPI_ISL_5123589	2021-03-12	2021.191781
NODE_0000517	2021-03-10	2021.186301
EPI_ISL_5143100	2021-03-10	2021.186301
EPI_ISL_5142489	2021-03-10	2021.186301
NODE_0000518	2021-01-21	2021.056315
EPI_ISL_5144778	2021-02-21	2021.139726
NODE_0000520	2021-02-01	2021.086757
EPI_ISL_5099474	2021-02-27	2021.156164
NODE_0000523	2021-02-12	2021.117199
EPI_ISL_5115620	2021-03-04	2021.169863
NODE_0000525	2021-02-23	2021.147640
EPI_ISL_5115955	2021-03-05	2021.172603
NODE_0000526	2021-03-07	2021.178082
EPI_ISL_5116064	2021-03-07	2021.178082
EPI_ISL_5144632	2021-03-08	2021.180822
NODE_0000202	2010-03-20	2010.214814
NODE_0000203	2020-09-19	2020.715847
EPI_ISL_2932619	2020-09-23	2020.726776
EPI_ISL_615073	2020-09-19	2020.715847
NODE_0000246	2020-10-26	2020.816940
EPI_ISL_1139014	2020-10-27	2020.819672
EPI_ISL_1139015	2020-10-26	2020.816940
NODE_0000227	2013-03-29	2013.240844
NODE_0000228	2020-11-09	2020.855191
EPI_ISL_14823812	2020-11-09	2020.855191
EPI_ISL_14836079	2020-11-16	2020.874317
NODE_0000230	2019-05-13	2019.364014
EPI_ISL_739684	2020-09-15	2020.704918
NODE_0000231	2020-09-22	2020.724044
EPI_ISL_739688	2020-09-22	2020.724044
EPI_ISL_739689	2020-09-22	2020.724044
NODE_0000232	2014-09-11	2014.695625
EPI_ISL_1665263	2020-11-17	2020.877049
EPI_ISL_3128523	2021-03-22	2021.219178
NODE_0000233	2019-05-20	2019.382238
EPI_ISL_779129	2020-12-01	2020.915301
NODE_0000234	2021-01-22	2021.057534
EPI_ISL_1191587	2021-01-22	2021.057534
EPI_ISL_977513	2021-01-22	2021.057534
NODE_0000238	2020-12-31	2020.997268
EPI_ISL_1114752	2020-12-31	2020.997268
EPI_ISL_1114753	2020-12-31	2020.997268
EPI_ISL_1114754	2020-12-31	2020.997268
NODE_0000239	2016-01-25	2016.066063
EPI_ISL_5863447	2020-10-02	2020.751366
EPI_ISL_5865629	2020-10-16	2020.789617
NODE_0000527	2019-01-28	2019.075450
NODE_0000243	2020-09-30	2020.747860
EPI_ISL_5862398	2020-10-16	2020.789617
EPI_ISL_5863089	2020-10-12	2020.778689
EPI_ISL_5863490	2020-10-16	2020.789617
NODE_0000568	2020-10-11	2020.778301
EPI_ISL_5863615	2020-10-20	2020.800546
NODE_0000569	2020-10-23	2020.808743
EPI_ISL_5863557	2020-10-23	2020.808743
EPI_ISL_5863497	2020-10-27	2020.819672
NODE_0000571	2020-08-17	2020.627180
EPI_ISL_5865695	2020-09-29	2020.743169
NODE_0000572	2020-09-02	2020.670970
NODE_0000573	2020-10-02	2020.751366
EPI_ISL_5865417	2020-10-02	2020.751366
EPI_ISL_5863358	2020-10-02	2020.751366
NODE_0000574	2020-09-13	2020.701412
EPI_ISL_5865682	2020-10-02	2020.751366
NODE_0000575	2020-09-24	2020.731853
EPI_ISL_5863641	2020-10-09	2020.770492
NODE_0000577	2020-10-06	2020.762295
EPI_ISL_5863567	2020-10-06	2020.762295
EPI_ISL_5863491	2020-10-06	2020.762295
NODE_0000537	2013-10-24	2013.812219
EPI_ISL_644123	2020-08-13	2020.614754
NODE_0000546	2013-10-24	2013.812219
NODE_0000531	2020-07-20	2020.551451
EPI_ISL_5098134	2020-12-16	2020.956284
NODE_0000532	2020-08-05	2020.595241
NODE_0000533	2020-08-17	2020.625683
EPI_ISL_644126	2020-08-17	2020.625683
EPI_ISL_644125	2020-08-17	2020.625683
NODE_0000534	2020-08-17	2020.625683
EPI_ISL_644150	2020-08-17	2020.625683
EPI_ISL_644127	2020-08-17	2020.625683
NODE_0000208	2015-01-26	2015.068985
EPI_ISL_5098146	2021-02-08	2021.104110
NODE_0000212	2017-03-19	2017.212119
EPI_ISL_1697183	2021-04-06	2021.260274
EPI_ISL_2172526	2021-02-21	2021.139726
NODE_0000559	2017-04-02	2017.249517
NODE_0000560	2017-04-02	2017.249517
EPI_ISL_2111625	2021-02-15	2021.123288
EPI_ISL_5143995	2021-03-21	2021.216438
NODE_0000214	2019-07-23	2019.557748
EPI_ISL_1114737	2020-10-17	2020.792350
EPI_ISL_1114738	2020-10-17	2020.792350
NODE_0000538	2020-10-05	2020.761908
NODE_0000540	2020-10-17	2020.792350
EPI_ISL_1114741	2020-10-17	2020.792350
EPI_ISL_1114740	2020-10-17	2020.792350
NODE_0000544	2020-10-17	2020.792350
EPI_ISL_1114745	2020-10-17	2020.792350
EPI_ISL_1114742	2020-10-17	2020.792350
NODE_0000217	2016-03-31	2016.246973
NODE_0000222	2017-03-14	2017.197861
EPI_ISL_5143417	2021-03-10	2021.186301
NODE_0000223	2020-05-08	2020.352172
EPI_ISL_5115618	2021-03-04	2021.169863
EPI_ISL_5115968	2021-03-04	2021.169863
NODE_0000224	2017-03-17	2017.207944
EPI_ISL_5115614	2021-02-26	2021.153425
NODE_0000225	2020-03-04	2020.172655
EPI_ISL_1697190	2021-04-02	2021.249315
NODE_0000553	2021-05-16	2021.369863
EPI_ISL_2402937	2021-05-31	2021.410959
EPI_ISL_2402936	2021-05-16	2021.369863
NODE_0000555	2019-06-29	2019.492400
EPI_ISL_1399240	2021-03-02	2021.164384
NODE_0000556	2021-02-02	2021.090106
EPI_ISL_1399235	2021-03-06	2021.175342
NODE_0000557	2021-02-14	2021.120548
EPI_ISL_1080480	2021-02-14	2021.120548
EPI_ISL_1080579	2021-02-14	2021.120548
NODE_0000194	2010-03-20	2010.214814
NODE_0000579	2017-12-15	2017.955387
NODE_0000580	2019-01-22	2019.060105
EPI_ISL_615072	2020-09-25	2020.732240
NODE_0000581	2020-08-17	2020.625683
EPI_ISL_644155	2020-08-17	2020.625683
EPI_ISL_644135	2020-08-17	2020.625683
NODE_0000198	2019-06-04	2019.423445
EPI_ISL_644132	2020-08-17	2020.625683
EPI_ISL_644134	2020-08-17	2020.625683
EPI_ISL_644154	2020-08-17	2020.625683
NODE_0000200	2020-08-17	2020.627660
EPI_ISL_1039238	2020-12-12	2020.945355
NODE_0000582	2020-10-25	2020.814806
EPI_ISL_1185026	2020-12-07	2020.931694
NODE_0000584	2020-11-14	2020.871123
NODE_0000585	2020-11-30	2020.914913
NODE_0000586	2020-12-12	2020.945355
EPI_ISL_1039231	2020-12-12	2020.945355
EPI_ISL_1038924	2020-12-12	2020.945355
NODE_0000588	2020-12-12	2020.945355
EPI_ISL_1039234	2020-12-12	2020.945355
EPI_ISL_1039232	2020-12-12	2020.945355
NODE_0000589	2020-11-30	2020.914913
NODE_0000591	2020-12-12	2020.945355
EPI_ISL_1039236	2020-12-12	2020.945355
EPI_ISL_1039235	2020-12-12	2020.945355
NODE_0000592	2020-12-12	2020.945355
EPI_ISL_1039240	2020-12-12	2020.945355
EPI_ISL_1039239	2020-12-12	2020.945355
NODE_0000178	2010-12-31	2010.999297
EPI_ISL_1937884	2020-11-10	2020.857923
EPI_ISL_1937892	2020-11-10	2020.857923
NODE_0000181	2019-08-27	2019.652229
EPI_ISL_668457	2020-11-12	2020.863388
EPI_ISL_710508	2020-10-30	2020.827869
NODE_0000182	2014-12-31	2014.997409
NODE_0000183	2016-03-13	2016.199231
EPI_ISL_14770172	2020-11-13	2020.866120
EPI_ISL_5260452	2021-01-20	2021.052055
NODE_0000594	2017-08-19	2017.630969
EPI_ISL_977582	2020-12-29	2020.991803
NODE_0000185	2020-11-13	2020.866120
EPI_ISL_14822357	2021-03-11	2021.189041
EPI_ISL_14835976	2020-11-13	2020.866120
EPI_ISL_14836098	2020-11-16	2020.874317
NODE_0000187	2015-09-18	2015.714932
EPI_ISL_1665272	2020-11-17	2020.877049
NODE_0000189	2016-11-16	2016.876582
NODE_0000190	2021-02-20	2021.136986
EPI_ISL_5100056	2021-02-28	2021.158904
EPI_ISL_5144920	2021-02-20	2021.136986
NODE_0000191	2018-04-07	2018.263713
EPI_ISL_3102077	2021-04-07	2021.263014
EPI_ISL_3102078	2021-04-22	2021.304110
NODE_0000192	2021-01-29	2021.076712
EPI_ISL_1114755	2021-01-29	2021.076712
EPI_ISL_1114756	2021-01-29	2021.076712
EPI_ISL_1114757	2021-01-29	2021.076712
EPI_ISL_1114758	2021-01-29	2021.076712
EPI_ISL_1114759	2021-01-29	2021.076712
NODE_0000176	2011-03-29	2011.240710
NODE_0000602	2015-11-02	2015.836019
EPI_ISL_2685846	2020-11-09	2020.855191
EPI_ISL_2555543	2020-11-12	2020.863388
NODE_0000170	2011-06-26	2011.482264
EPI_ISL_7379464	2021-01-01	2021.000000
NODE_0000607	2018-04-26	2018.315313
NODE_0000610	2019-04-30	2019.327844
EPI_ISL_7349517	2021-01-01	2021.000000
EPI_ISL_977595	2020-12-31	2020.997268
NODE_0000174	2019-12-27	2019.987801
EPI_ISL_2555542	2020-11-12	2020.863388
NODE_0000175	2020-11-11	2020.860656
EPI_ISL_2685847	2020-11-11	2020.860656
EPI_ISL_2713372	2020-11-16	2020.874317
NODE_0000082	2011-08-24	2011.645299
EPI_ISL_5260453	2021-01-14	2021.035616
NODE_0000084	2012-08-11	2012.610969
EPI_ISL_5260419	2021-03-02	2021.164384
EPI_ISL_5260448	2021-03-19	2021.210959
NODE_0000134	2013-12-05	2013.926543
EPI_ISL_2555536	2020-11-16	2020.874317
NODE_0000611	2017-07-13	2017.529223
EPI_ISL_2685947	2020-11-16	2020.874317
EPI_ISL_2555538	2020-11-16	2020.874317
NODE_0000161	2012-11-21	2012.888893
NODE_0000162	2018-04-13	2018.279454
EPI_ISL_1760452	2020-11-10	2020.857923
EPI_ISL_1760454	2020-11-10	2020.857923
NODE_0000163	2013-09-15	2013.705118
EPI_ISL_5260422	2021-02-01	2021.084932
NODE_0000634	2019-06-01	2019.413902
EPI_ISL_5260421	2021-02-01	2021.084932
EPI_ISL_5260420	2021-02-01	2021.084932
NODE_0000166	2014-09-29	2014.743783
NODE_0000169	2015-02-19	2015.135734
EPI_ISL_11504587	2021-12-01	2021.915068
EPI_ISL_5260426	2021-05-10	2021.353425
NODE_0000631	2017-10-25	2017.816078
EPI_ISL_7381026	2021-03-01	2021.161644
NODE_0000639	2021-03-01	2021.161644
EPI_ISL_7380813	2021-03-01	2021.161644
EPI_ISL_5260446	2021-05-11	2021.356164
NODE_0000089	2013-10-01	2013.749521
EPI_ISL_14836025	2020-11-14	2020.868852
NODE_0000090	2016-10-14	2016.784487
NODE_0000092	2020-03-21	2020.220834
EPI_ISL_8215663	2021-05-17	2021.372603
EPI_ISL_8215684	2021-05-17	2021.372603
NODE_0000093	2019-09-26	2019.735037
EPI_ISL_8215662	2021-05-17	2021.372603
NODE_0000094	2020-10-03	2020.754215
NODE_0000095	2021-05-15	2021.367123
EPI_ISL_8215658	2021-05-15	2021.367123
EPI_ISL_8215686	2021-05-17	2021.372603
NODE_0000658	2021-05-05	2021.342161
EPI_ISL_8215661	2021-05-15	2021.367123
NODE_0000659	2021-05-17	2021.372603
EPI_ISL_8215687	2021-05-17	2021.372603
EPI_ISL_8215685	2021-05-17	2021.372603
